date,average_loan_fee
2024-03-14,1.2133597854443472
2024-03-15,1.348865074150774
2024-03-18,1.19757489888952
2024-03-19,0.8351723464641854
2024-03-20,1.0078038952039376
2024-03-21,1.1005574182004738
2024-03-22,1.0887578154299389
2024-03-25,1.1992001740599307
2024-03-26,1.141672764375881
2024-03-27,1.2668272554786657
2024-03-28,1.255160468839026
2024-04-01,1.2632751271724845
2024-04-02,1.3252129397911865
2024-04-03,1.192799398555842
2024-04-04,1.1258247912843082
2024-04-05,1.1142959329322946
2024-04-08,1.0792779482542072
2024-04-09,1.0567568543544417
2024-04-10,1.0290805075546081
2024-04-11,1.1098072005041573
2024-04-12,1.0984946448779593
2024-04-15,1.0899008537373642
2024-04-16,1.3854435084922032
2024-04-17,1.3300685899498925
2024-04-18,1.3766781726483635
2024-04-19,1.1681764718377303
2024-04-22,1.5340692420932425
2024-04-23,1.9608837139711264
2024-04-24,1.8371988393518213
2024-04-25,1.6987419757534972
2024-04-26,1.4703113495314433
2024-04-29,1.4489496526897787
2024-04-30,1.4136259904281812
2024-05-02,1.4054992814326666
2024-05-03,1.403183134017964
2024-05-06,1.4016771439691136
2024-05-07,1.4238131071950755
2024-05-08,1.3647883047543354
2024-05-09,1.372173089635997
2024-05-10,1.4135572430768146
2024-05-13,1.4550835621750235
2024-05-14,1.5369917923838172
2024-05-15,1.5881450182712635
2024-05-16,1.5522785418573137
2024-05-17,1.5193578583488312
2024-05-20,1.4693140373479001
2024-05-21,1.4632079854923148
2024-05-22,1.5197116492127989
2024-05-23,1.518001391594368
2024-05-24,1.5049595922233119
2024-05-27,1.4834390210321058
2024-05-28,1.4777868064787012
2024-05-29,1.5018536569452134
2024-05-31,1.5195900110024545
2024-06-03,1.4948151876663955
2024-06-04,1.418706552666967
2024-06-05,1.4016141419312635
2024-06-06,1.3747787378139575
2024-06-07,1.2738176824044696
2024-06-10,1.2292754266209127
2024-06-11,1.1895625896621624
2024-06-12,1.2252573334824934
2024-06-13,1.1556225587401117
2024-06-14,1.115048149673895
2024-06-17,1.1490389825825702
2024-06-18,1.1398440534386567
2024-06-19,1.1382229119201015
2024-06-20,1.1423049693950904
2024-06-21,1.1343115529556587
2024-06-24,1.078528011168714
2024-06-25,1.183601716298669
2024-06-26,1.1340775715788138
2024-06-27,1.0706095165289633
2024-06-28,1.1668798120915427
2024-07-01,1.174096219049099
2024-07-02,1.2118392137604097
2024-07-03,1.3302866627012337
2024-07-04,1.5527053263340673
2024-07-05,1.6477041518221491
2024-07-08,1.741563768841979
2024-07-09,1.7665017938967402
2024-07-10,1.8184690081709851
2024-07-11,1.769196439477412
2024-07-12,2.0030360075043507
2024-07-15,2.119596890258231
2024-07-16,2.0859166133151836
2024-07-17,2.158910130936542
2024-07-18,2.291798378745602
2024-07-19,2.643232965279974
2024-07-22,2.585809858406108
2024-07-23,2.5027966012849094
2024-07-24,2.3235040558499094
2024-07-25,2.2246149828388058
2024-07-26,2.0052032280546284
2024-07-29,1.9819884888543469
2024-07-30,2.178459609908978
2024-07-31,2.5493126130536496
2024-08-01,2.9104430160061963
2024-08-02,3.189008855165961
2024-08-05,3.348785169376907
2024-08-06,3.4759302514795243
2024-08-07,3.555613779265896
2024-08-08,3.557219032346434
2024-08-09,3.417565129086095
2024-08-12,3.230974566553009
2024-08-13,3.2364081788552252
2024-08-14,3.21778957384763
2024-08-15,3.275245416998988
2024-08-16,2.9955391582548696
2024-08-19,2.7634438818794775
2024-08-20,2.468984294790992
2024-08-21,2.314442851362039
2024-08-22,2.18459231968558
2024-08-23,2.082429170386155
2024-08-26,1.9910082419764623
2024-08-27,1.8784197890322512
2024-08-28,1.903356413165543
2024-08-29,1.3517099714128509
2024-08-30,1.3787295648234816
2024-09-02,1.8034675098761546
2024-09-03,2.222897841220559
2024-09-04,2.571699409149821
2024-09-05,2.4361283215668474
2024-09-06,2.3098040707074863
2024-09-09,2.266879271502955
2024-09-10,2.0892940977722767
2024-09-11,1.9435264620689194
2024-09-12,1.7310267447324525
2024-09-13,1.6710196870042258
2024-09-16,1.5602342684592587
2024-09-17,1.6571459311824845
2024-09-18,2.1416861554320787
2024-09-19,2.0038397534516452
2024-09-20,1.7958324611964038
2024-09-23,1.7122977855836212
2024-09-24,1.6007031887272445
2024-09-25,1.56395216855633
2024-09-26,1.5349059942338363
2024-09-27,1.6362727922277096
2024-09-30,1.5988128568714903
2024-10-01,1.5485037726916566
2024-10-02,1.5771031958641044
2024-10-03,1.499265141214974
2024-10-04,1.4048929758888122
2024-10-07,1.54019915163954
2024-10-08,1.4996859056672391
2024-10-09,1.47536382195162
2024-10-10,1.4541976756710435
2024-10-11,1.5819147913901104
2024-10-14,1.58074841681685
2024-10-15,1.5829799385704508
2024-10-16,1.6992381724847436
2024-10-17,1.6347038669599767
2024-10-18,1.6079838408741043
2024-10-21,1.6837396130288653
2024-10-22,1.7012255685794415
2024-10-23,1.747680944375094
2024-10-24,1.5408667708800219
2024-10-25,1.556566643802757
2024-10-28,1.6301206962688477
2024-10-29,1.7570267315000454
2024-10-30,1.7041574935784234
2024-10-31,1.349695771587764
2024-11-01,1.5151133347969348
2024-11-04,2.4489778929440074
2024-11-05,2.6272564352377072
2024-11-06,2.923195799889302
2024-11-07,3.391886964949944
2024-11-08,2.9816795813658095
2024-11-11,2.6686172953779668
2024-11-12,2.5420145855430247
2024-11-13,2.6121516390301136
2024-11-14,2.487166094408537
2024-11-18,2.513697217464003
2024-11-19,2.5031069242379242
2024-11-21,2.612432166616597
2024-11-22,2.721478348860629
2024-11-25,2.7692058188401076
2024-11-26,2.705276538544461
2024-11-27,2.3736958527335026
2024-11-28,2.2684823828142635
2024-11-29,2.0966053062252783
2024-12-02,1.9700624919881309
2024-12-03,2.0440176134462122
2024-12-04,2.4913105105336326
2024-12-05,2.7763217052908358
2024-12-06,3.351342072923115
2024-12-09,3.0734055442881103
2024-12-10,3.2111500956800216
2024-12-11,3.125499286888029
2024-12-12,3.303274882049489
2024-12-13,2.883414506174096
2024-12-16,2.8033232624223543
2024-12-17,2.5385556568503116
2024-12-18,2.868987804793444
2024-12-19,2.754621823335472
2024-12-20,2.612666041360356
2024-12-23,2.8312718157224808
2024-12-26,2.7229731989121992
2024-12-27,2.888361177444203
2024-12-30,2.755306995827966
2025-01-02,2.8141896339516443
2025-01-03,2.8346866501041905
2025-01-06,2.8538830460675566
2025-01-07,2.6771762741805785
2025-01-08,2.5205193509798436
2025-01-09,2.44743019400145
2025-01-10,3.323193994947281
2025-01-13,2.448267290899408
2025-01-14,2.246744398865598
2025-01-15,2.175154914311425
2025-01-16,2.0246487462014127
2025-01-17,1.9648792080092095
2025-01-20,1.865927549517286
2025-01-21,1.8170105976779245
2025-01-22,1.7385774452716425
2025-01-23,1.7033134493854156
2025-01-24,1.672538858664536
2025-01-27,1.6407363067944896
2025-01-28,1.5853897223914364
2025-01-29,1.5724661607972272
2025-01-30,1.5433069329116387
2025-01-31,1.5946072449530153
2025-02-03,1.5275739280842433
2025-02-04,1.5333354806172326
2025-02-05,1.5183264824533866
2025-02-06,1.490904357861771
2025-02-07,1.5004130422978785
2025-02-10,1.4887705950702874
2025-02-11,1.4763099268298578
2025-02-12,1.4735898220040242
2025-02-13,1.6075016384975813
2025-02-14,1.5894826933370299
2025-02-17,1.7465757221861171
2025-02-18,1.6878179598172984
2025-02-19,1.5992096330076804
2025-02-20,1.4929953952438355
2025-02-21,1.48948225196275
2025-02-24,1.4795435601607954
2025-02-25,1.4938473434406976
2025-02-26,1.4892814393737204
2025-02-27,1.4665865617788048
2025-02-28,1.5452443448754005
2025-03-05,1.7598300647495866
2025-03-06,1.9189635873073583
2025-03-07,2.0200134291320095
2025-03-10,1.9450412138498063
2025-03-11,1.9964163874367118
2025-03-12,1.8854994236857974
2025-03-13,2.1143344048549277
2025-03-14,2.130436376234429
2025-03-17,2.47119493731691
2025-03-18,2.9388696063527275
2025-03-19,3.3992704076084213
2025-03-20,2.824336516394977
2025-03-21,2.6502666535093766
2025-03-24,2.365288694633847
2025-03-25,2.2999764329531134
2025-03-26,2.0429880933492837
2025-03-27,1.9643567592589544
2025-03-28,1.8622842402480966
2025-03-31,1.8422357026637084
2025-04-01,1.7058164423541102
2025-04-02,1.6886429216959555
2025-04-03,1.7141666985727193
2025-04-04,1.6059771894796961
2025-04-07,1.6632600604903556
2025-04-08,1.6691124983785242
2025-04-09,1.8002503072691174
2025-04-10,1.8597773985157837
2025-04-11,2.194241833857917
2025-04-14,2.3327768034341467
2025-04-15,2.3877705358846657
2025-04-16,2.871262224200369
2025-04-17,3.008214562752842
2025-04-22,3.044093022330589
2025-04-23,3.3355841349445092
2025-04-24,3.278698333025178
2025-04-25,3.4874152215971033
2025-04-28,3.5890651996721132
2025-04-29,3.813199290144122
2025-04-30,3.0242224129838764
2025-05-02,2.5024445728518625
2025-05-05,2.2889226355979657
2025-05-06,2.009727979887035
2025-05-07,1.9545939725635946
2025-05-08,1.850936968535605
2025-05-09,1.7317264734101026
2025-05-12,1.6323035827745676
2025-05-13,1.492523506872031
2025-05-14,1.415000670871101
2025-05-15,1.5647109122557563
2025-05-16,1.8596204304656785
2025-05-19,2.171003636626643
2025-05-20,2.1839102678498774
2025-05-21,2.11535867524872
2025-05-22,2.0071123077286104
2025-05-23,1.8163132394788912
2025-05-26,1.5631991939457721
2025-05-27,1.4936598109087602
2025-05-28,1.3918063470108355
2025-05-29,1.3250707954977519
2025-05-30,1.2718103151942546
2025-06-02,1.256436162452051
2025-06-03,1.2447153456642353
2025-06-04,1.1623521678343236
2025-06-05,1.1713554235942614
2025-06-06,1.150889254321679
2025-06-09,1.1117921424144466
2025-06-10,1.0667347983604034
2025-06-11,1.218664172533989
2025-06-12,1.2653176385224556
2025-06-13,99.45020046511351
2025-06-16,92.71754711771655
2025-06-17,1.3149507609289415
2025-06-18,1.244724229964393
2025-06-20,1.2767048244431942
2025-06-23,1.5054909126472986
2025-06-24,1.7547137178414813
2025-06-25,1.6649132997734126
2025-06-26,1.8537184019828665
2025-06-27,1.5916183457939104
2025-06-30,1.5895596392970393
2025-07-01,1.413165339480872
2025-07-02,1.3726188471697618
2025-07-03,1.33752514524872
2025-07-04,1.3280971687716043
2025-07-07,1.4149190584152496
2025-07-08,1.491785863468084
2025-07-09,1.6446879329631692
2025-07-10,1.8941067467728667
2025-07-11,2.239198727477182
2025-07-14,2.0245218962604845
2025-07-15,1.9768655707100622
2025-07-16,1.863429879665775
2025-07-17,1.8446506258502346
2025-07-18,1.7382961245011372
2025-07-21,1.6552746426467166
2025-07-22,1.6228573586229407
2025-07-23,1.6226601071756712
2025-07-24,1.523057818550488
2025-07-25,1.4623362378724825
2025-07-28,1.5393489134171927
2025-07-29,1.4967453235149604
2025-07-30,1.4127088719608514
2025-07-31,1.547090345514154
2025-08-01,2.051811804341226
2025-08-04,2.2612342036517488
2025-08-05,2.041224454465534
2025-08-06,1.6647189816958947
2025-08-07,1.3920431204422592
2025-08-08,1.2206285007454312
2025-08-11,1.1648094355213874
2025-08-12,1.1722639830181567
2025-08-13,1.12741555460855
2025-08-14,1.1351728313170888
2025-08-15,1.1952443050249355
2025-08-18,1.2080024717591396
2025-08-19,0.7306977007890735
2025-08-20,1.3691498628035486
2025-08-21,1.420370101417451
2025-08-22,1.4624080098720775
2025-08-25,1.6303453122912
2025-08-26,1.630740090837155
2025-08-27,1.555120480773203
2025-08-28,1.3230105162900248
2025-08-29,1.2129416478577784
2025-09-01,1.1993815876042042
2025-09-02,1.1847694303179337
2025-09-03,1.151436398196359
2025-09-04,1.1127811404378907
2025-09-05,1.1244918308696565
2025-09-08,1.137769307355765
2025-09-09,1.134413405261405
2025-09-10,1.1708181068005374
2025-09-11,1.154053832617611
2025-09-12,1.1975734146349535
2025-09-15,1.1901137013237395
2025-09-16,1.4111861415657225
2025-09-17,1.6540341745749334
2025-09-18,1.7717174239142388
2025-09-19,2.6817680676564017
2025-09-22,3.2117699332785916
2025-09-23,2.737070718450263
2025-09-24,2.239849764857611
2025-09-25,2.2791799228691083
2025-09-26,1.8669450393234461
2025-09-29,1.5462534866656508
2025-09-30,1.5270337301335724
2025-10-01,1.4544067289978087
2025-10-02,1.4122510334735416
2025-10-03,1.3476975174399763
2025-10-06,1.2806971660846822
2025-10-07,1.2078410778141124
2025-10-08,1.1343103753430577
2025-10-09,1.0534918792421646
2025-10-10,0.9963064434619693
2025-10-13,0.9501629323553922
2025-10-14,0.9209167229399676
2025-10-15,0.8130728607263542
2025-10-16,0.7888534469615216
2025-10-17,0.7918613503912881
2025-10-20,0.7566483173431375
2025-10-21,0.8039240186795594
2025-10-22,0.7683787002796467
2025-10-23,0.7552558315269757
2025-10-24,0.7610076224470209
2025-10-27,0.9615728902362645
2025-10-28,1.217890335852848
2025-10-29,1.3035636841931493
2025-10-30,1.3399089888390971
2025-10-31,1.3113529175249699
2025-11-03,1.260019534366349
2025-11-04,1.3326344304892117
2025-11-05,1.300323902943454
2025-11-06,1.254124310906186
2025-11-07,1.2327942843075244
2025-11-10,1.2014854539465576
2025-11-11,1.1770957793524743
2025-11-12,1.1060157997687865
2025-11-13,1.2457737338452834
2025-11-14,1.5412565114558072
2025-11-17,1.7826584635666318
2025-11-18,1.7803904106290769
2025-11-19,1.6869377788003441
2025-11-21,1.5209698798293394
2025-11-24,1.646303875118261
2025-11-25,1.5733975272575758
2025-11-26,1.4616437213224749
2025-11-27,1.3441079793619877
2025-11-28,1.2603454791496738
2025-12-01,1.184929757719638
2025-12-02,1.1686124376695726
2025-12-03,1.1300013119967507
2025-12-04,1.084417866142777
2025-12-05,1.0369603915248025
2025-12-08,1.0080276755923103
2025-12-09,0.9933916908050112
2025-12-10,1.0084114114163445
2025-12-11,1.069238171267678
2025-12-12,1.0426011265736863
2025-12-15,1.0058499890159425
2025-12-16,0.9510583658324975
2025-12-17,0.9366613824877272
2025-12-18,0.9658976582668417
2025-12-19,1.1311684245111684
2025-12-22,1.1349754124716471
2025-12-23,1.477200436767012
2025-12-26,1.7610653394216789
2025-12-29,1.8525382239318833
2025-12-30,1.862199604796779
2026-01-02,1.899527860200462
2026-01-05,1.9702083249069733
2026-01-06,1.8454761795066006
2026-01-07,1.8106480252069028
2026-01-08,1.695489645766567
2026-01-09,1.639678248806962
2026-01-12,1.6239615901437836
2026-01-13,1.5652734645935777
2026-01-14,1.5254378979545962
2026-01-15,1.4828439543125114
2026-01-16,1.4890411791970666
2026-01-19,1.477405047754118
2026-01-20,1.4542249321661904
2026-01-21,1.4092259383423504
2026-01-22,1.3239711034612665
2026-01-23,1.2516696325106134
2026-01-26,1.184163793842468
2026-01-27,1.1598531818252695
2026-01-28,1.1002041686383168
2026-01-29,1.0627614327371118
2026-01-30,1.0003870324140849
2026-02-02,0.9628657526077982
2026-02-03,0.9083813315250142
2026-02-04,0.8710070827854933
2026-02-05,0.8718244323221058
2026-02-06,0.8858041530177679
2026-02-09,0.8586598581220025
2026-02-10,0.8356950129885429
2026-02-11,0.7862166950620024
2026-02-12,0.7538230489499445
2026-02-13,0.7479400838378621
2026-02-18,0.7053937791655712
2026-02-19,0.7543246328873018
2026-02-20,0.7269425558814503
2026-02-23,0.8133729996863556
2026-02-24,0.8073298165897403
2026-02-25,0.7853581091245883
2026-02-26,0.8295564571718973
2026-02-27,0.7679381652927828
2026-03-02,0.7327321036277152
2026-03-03,0.7427299077310453
2026-03-04,0.6998071841151299
2026-03-05,0.7460382052344435
2026-03-06,0.738954784051417
2026-03-09,0.7619387405279778
2026-03-10,0.9095655433654
2026-03-11,1.0256039763705391
2026-03-12,1.4427777142263258
2026-03-13,1.597041622043377
2026-03-16,1.7919516766345447
2026-03-17,1.6593658254357047
2026-03-18,1.6652110020704793
2026-03-19,1.6208978851372375
2026-03-20,1.5915943833412842
2026-03-23,1.8839470169861487
2026-03-24,2.3068744018339475
2026-03-25,2.1589358867979036
2026-03-26,1.9077010500301916
2026-03-27,1.903488479654899
2026-03-30,1.7602269291252945
2026-03-31,1.714450788424012
2026-04-01,1.6473303689940546
2026-04-02,1.6148711699018445
2026-04-06,1.5095958274720154
2026-04-07,1.4683254219477728
2026-04-08,1.4087885532643947
2026-04-09,1.3411366709500536
2026-04-10,1.26786768065931
2026-04-13,1.1935057962489537
2026-04-14,1.1723699843076063
2026-04-15,1.1201507432488835
2026-04-16,1.1270625028380183
2026-04-17,1.1637142222506083
2026-04-20,1.1872144269719167
2026-04-22,1.3771969141962455
2026-04-23,1.7759764549374355
2026-04-24,1.7698007802072357
2026-04-27,1.7567003076162624
2026-04-28,1.8489137159853108
2026-04-29,1.6143002174680814
2026-04-30,1.8779738471605616
2026-05-04,1.4696667066782478
2026-05-05,1.2686374121384594
2026-05-06,1.1160992646885868
2026-05-07,1.023298817594611
2026-05-08,1.1328983423873205
2026-05-11,1.149486588607699
2026-05-12,1.1289491823148383
2026-05-13,1.0867376043100108
2026-05-14,1.3529255501941129
2026-05-15,1.345366363734287
2026-05-18,1.326055894138269
2026-05-19,1.2843818383195282
2026-05-20,1.2518062437604756
2026-05-21,1.323256788134888
2026-05-22,1.2639632715306435
2026-05-25,1.245402609246249
2026-05-26,1.2079699491514793
2026-05-27,1.178542572033244
2026-05-28,1.1704000034961923
2026-05-29,1.1601140021010938
2026-06-01,1.6556767156034395
2026-06-02,1.5955091765402154
2026-06-03,1.4705593247602016
2026-06-05,1.375043601757404
2026-06-08,1.3407539082892286
2026-06-09,1.389736851903086
2026-06-10,1.373585733393739
2026-06-11,1.4018990304327215
2026-06-12,1.5534862365260134
2026-06-15,1.7440627132113824
2026-06-16,1.5161385190993624
2026-06-17,1.3324780752531675
2026-06-18,1.1414163191678914
2026-06-19,1.097920707493851
2026-06-22,1.2393839852640514
2026-06-23,1.3352315620374935
2026-06-24,1.2745882990624484
2026-06-25,1.3900453835372446
2026-06-26,1.3478199607782408
2026-06-29,1.5402857188733272
2026-06-30,1.7562583576641446
2026-07-01,1.944796360319431
2026-07-02,1.8456161498199544
2026-07-03,2.25668015299615
