ano,mes,dia,Rm_minus_Rf
2014,8,25,.0189302
2014,8,26,.001716
2014,8,27,.0176391
2014,8,28,-.0081661
2014,8,29,.0159059
2014,9,1,-.0016054
2014,9,2,.0113643
2014,9,3,-.0019557
2014,9,4,-.0158598
2014,9,5,-.0016954
2014,9,8,-.021189
2014,9,9,-.0092106
2014,9,10,-.0084703
2014,9,11,.0027032
2014,9,12,-.0208472
2014,9,15,.0121349
2014,9,16,.0172511
2014,9,17,.0013008
2014,9,18,-.0121402
2014,9,19,-.0103277
2014,9,22,-.01666
2014,9,23,-.0052604
2014,9,24,.0043886
2014,9,25,-.0133867
2014,9,26,.0181081
2014,9,29,-.039812
2014,9,30,-.0087771
2014,10,1,-.0211475
2014,10,2,.008696
2014,10,3,.0167436
2014,10,6,.0400648
2014,10,7,.0061237
2014,10,8,-.0053401
2014,10,9,.0028648
2014,10,10,-.0295426
2014,10,13,.041018
2014,10,14,-.0003609
2014,10,15,-.0279927
2014,10,16,-.028483
2014,10,17,.0195947
2014,10,20,-.0226472
2014,10,21,-.0308514
2014,10,22,-.0013682
2014,10,23,-.0296725
2014,10,24,.0189187
2014,10,27,-.0247438
2014,10,28,.0324914
2014,10,29,-.0197778
2014,10,30,.0213805
2014,10,31,.0374782
2014,11,3,-.0089199
2014,11,4,.0052364
2014,11,5,-.0132529
2014,11,6,-.018278
2014,11,7,.0095788
2014,11,10,-.0074435
2014,11,11,-.0033699
2014,11,12,.0067504
2014,11,13,-.0180712
2014,11,14,-.002688
2014,11,17,-.0090199
2014,11,18,.0127737
2014,11,19,.0218485
2014,11,21,.041855
2014,11,24,-.0094127
2014,11,25,.0009741
2014,11,26,-.0062544
2014,11,27,-.0049437
2014,11,28,-.0008365
2014,12,1,-.0368651
2014,12,2,-.0092756
2014,12,3,.0095971
2014,12,4,-.0141828
2014,12,5,.00782
2014,12,8,-.0284407
2014,12,9,-.00289
2014,12,10,-.0114462
2014,12,11,.0046385
2014,12,12,-.0315728
2014,12,15,-.0192088
2014,12,16,-.0032598
2014,12,17,.0287537
2014,12,18,-.003636
2014,12,19,.0196868
2014,12,22,.0063775
2014,12,23,.0138695
2014,12,26,-.011177
2014,12,29,.0063658
2014,12,30,-.0091324
2015,1,2,-.0283477
2015,1,5,-.0203302
2015,1,6,.0087999
2015,1,7,.0266667
2015,1,8,.0077354
2015,1,9,-.020838
2015,1,12,-.0105959
2015,1,13,-.001698
2015,1,14,-.0060143
2015,1,15,.0054489
2015,1,16,.0188038
2015,1,19,-.0236089
2015,1,20,.0034641
2015,1,21,.0235944
2015,1,22,.0045968
2015,1,23,-.011578
2015,1,26,-.0057351
2015,1,27,-.0001557
2015,1,28,-.0146773
2015,1,29,.0036649
2015,1,30,-.0184292
2015,2,2,.0114696
2015,2,3,.0233495
2015,2,4,.0049875
2015,2,5,.0012816
2015,2,6,-.007992
2015,2,9,.0115567
2015,2,10,-.0154555
2015,2,11,-.0057052
2015,2,12,.0216322
2015,2,13,.0189833
2015,2,18,.0118541
2015,2,19,.0002302
2015,2,20,-.0017765
2015,2,23,.0010539
2015,2,24,.009494
2015,2,25,-.0026715
2015,2,26,.0004184
2015,2,27,-.0039141
2015,3,2,-.0088933
2015,3,3,.0055237
2015,3,4,-.0160015
2015,3,5,-.0005719
2015,3,6,-.0081679
2015,3,9,-.0149099
2015,3,10,-.0173542
2015,3,11,.0132074
2015,3,12,.0003816
2015,3,13,-.0052303
2015,3,16,.0026352
2015,3,17,.0243474
2015,3,18,.0224425
2015,3,19,-.0097197
2015,3,20,.0155588
2015,3,23,-.0011943
2015,3,24,-.0066051
2015,3,25,.0052007
2015,3,26,-.0242964
2015,3,27,-.0065246
2015,3,30,.0220569
2015,3,31,-.0021315
2015,4,1,.0203924
2015,4,2,.012492
2015,4,6,.0117809
2015,4,7,-.0014352
2015,4,8,-.0022127
2015,4,9,.0000226
2015,4,10,.0081916
2015,4,13,-9.73e-06
2015,4,14,-.0049525
2015,4,15,.0138826
2015,4,16,-.0031576
2015,4,17,-.0123439
2015,4,20,-.0034938
2015,4,22,.0128862
2015,4,23,.0130286
2015,4,24,.0115099
2015,4,27,-.016776
2015,4,28,.005766
2015,4,29,-.0077103
2015,4,30,.0125195
2015,5,4,.0179681
2015,5,5,.0092784
2015,5,6,-.0122437
2015,5,7,-.0029055
2015,5,8,.0050011
2015,5,11,-.000281
2015,5,12,-.0073507
2015,5,13,-.0069254
2015,5,14,.0042052
2015,5,15,.0091623
2015,5,18,-.0165631
2015,5,19,-.0129509
2015,5,20,-.0117732
2015,5,21,.00225
2015,5,22,-.0120829
2015,5,25,.0038107
2015,5,26,-.017577
2015,5,27,.0099239
2015,5,28,-.0054908
2015,5,29,-.0188277
2015,6,1,.0043262
2015,6,2,.0192076
2015,6,3,-.0112379
2015,6,5,-.0088801
2015,6,8,-.0033924
2015,6,9,-.0009611
2015,6,10,.0168131
2015,6,11,-.0049635
2015,6,12,-.0072456
2015,6,15,-.005372
2015,6,16,.0100341
2015,6,17,-.007613
2015,6,18,.0159145
2015,6,19,-.0073652
2015,6,22,.0023423
2015,6,23,-.00157
2015,6,24,.0000501
2015,6,25,-.0109114
2015,6,26,.0148866
2015,6,29,-.0172714
2015,6,30,.0019351
2015,7,1,-.0039932
2015,7,2,.0051972
2015,7,3,-.0087464
2015,7,6,-.0070264
2015,7,7,.0020451
2015,7,8,-.010983
2015,7,10,.0136831
2015,7,13,.0069045
2015,7,14,.002236
2015,7,15,-.0042108
2015,7,16,.001544
2015,7,17,-.012686
2015,7,20,-.0122601
2015,7,21,-.0026903
2015,7,22,-.0112196
2015,7,23,-.0189968
2015,7,24,-.0108108
2015,7,27,-.0101313
2015,7,28,.0126735
2015,7,29,.0119251
2015,7,30,-.0044554
2015,7,31,.0188959
2015,8,3,-.0113465
2015,8,4,-.0022948
2015,8,5,.0030485
2015,8,6,-.007929
2015,8,7,-.0248925
2015,8,10,.01289
2015,8,11,-.0059162
2015,8,12,-.0184031
2015,8,13,-.0088978
2015,8,14,-.0101659
2015,8,17,-.0057299
2015,8,18,.0063548
2015,8,19,-.0196019
2015,8,20,.0005702
2015,8,21,-.0176485
2015,8,24,-.0291333
2015,8,25,.0064501
2015,8,26,.0295433
2015,8,27,.0303645
2015,8,28,-.0095586
2015,8,31,-.0116841
2015,9,1,-.0238783
2015,9,2,.0182138
2015,9,3,.0187284
2015,9,4,-.0153921
2015,9,8,.0023315
2015,9,9,-.0045739
2015,9,10,-.0054526
2015,9,11,-.0025233
2015,9,14,.0157578
2015,9,15,.0027458
2015,9,16,.0218447
2015,9,17,-.0008064
2015,9,18,-.0237467
2015,9,21,-.0143755
2015,9,22,-.0064144
2015,9,23,-.0190567
2015,9,24,-.0022849
2015,9,25,-.0072637
2015,9,28,-.0170883
2015,9,29,.0037885
2015,9,30,.0182239
2015,10,1,.0053275
2015,10,2,.0328186
2015,10,5,.0118268
2015,10,6,.0009395
2015,10,7,.0188587
2015,10,8,.0011102
2015,10,9,.004211
2015,10,13,-.0361312
2015,10,14,-.01399
2015,10,15,.0100566
2015,10,16,.0017862
2015,10,19,.0044053
2015,10,20,-.0069002
2015,10,21,-.0014763
2015,10,22,.0122127
2015,10,23,-.003684
2015,10,26,-.0071108
2015,10,27,-.0030604
2015,10,28,-.0079976
2015,10,29,-.0232148
2015,10,30,.0053172
2015,11,3,.0391648
2015,11,4,-.0045073
2015,11,5,.0067313
2015,11,6,-.0211813
2015,11,9,-.0150663
2015,11,10,-.0011781
2015,11,11,.0160795
2015,11,12,-.0039384
2015,11,13,-.0076041
2015,11,16,.0049656
2015,11,17,.0071763
2015,11,18,.0041906
2015,11,19,.0119063
2015,11,23,-.0016796
2015,11,24,.0005799
2015,11,25,-.0255684
2015,11,26,.0071979
2015,11,27,-.0232938
2015,11,30,-.0157407
2015,12,1,-.0009532
2015,12,2,-.0052812
2015,12,3,.0300125
2015,12,4,-.0208668
2015,12,7,-.0027038
2015,12,8,-.0181612
2015,12,9,.0314002
2015,12,10,-.0102648
2015,12,11,-.0064159
2015,12,14,-.0126854
2015,12,15,.0005069
2015,12,16,.0031688
2015,12,17,.005417
2015,12,18,-.0273797
2015,12,21,-.0150507
2015,12,22,.0054996
2015,12,23,.0115126
2015,12,28,-.0055577
2015,12,29,-.0027807
2015,12,30,-.0074334
2016,1,4,-.0285332
2016,1,5,.0067184
2016,1,6,-.0140894
2016,1,7,-.0255462
2016,1,8,-.000655
2016,1,11,-.017095
2016,1,12,-.007855
2016,1,13,-.0136754
2016,1,14,.0109523
2016,1,15,-.0230395
2016,1,18,-.0163106
2016,1,19,.0042066
2016,1,20,-.0121798
2016,1,21,-.0021568
2016,1,22,.0122388
2016,1,26,-.0128242
2016,1,27,.0264974
2016,1,28,.0059443
2016,1,29,.043371
2016,2,1,.0029986
2016,2,2,-.0442928
2016,2,3,.0202038
2016,2,4,.024783
2016,2,5,-.0065292
2016,2,10,-.0081612
2016,2,11,-.0249465
2016,2,12,.0090028
2016,2,15,.0048773
2016,2,16,.0183315
2016,2,17,.0139552
2016,2,18,-.0019603
2016,2,19,.000833
2016,2,22,.0344354
2016,2,23,-.0158327
2016,2,24,-.0120838
2016,2,25,-.0040807
2016,2,26,-.0053985
2016,2,29,.0232494
2016,3,1,.0296155
2016,3,2,.0126
2016,3,3,.0464079
2016,3,4,.037561
2016,3,7,.0038699
2016,3,8,.0013978
2016,3,9,-.0097781
2016,3,10,.0171861
2016,3,11,-.0011797
2016,3,14,-.0159593
2016,3,15,-.0347316
2016,3,16,.0124156
2016,3,17,.0612704
2016,3,18,-.0017915
2016,3,21,.0076631
2016,3,22,-.0052689
2016,3,23,-.0215737
2016,3,24,-.0021123
2016,3,28,.0238474
2016,3,29,.0068414
2016,3,30,-.0007989
2016,3,31,-.0231117
2016,4,1,.0088644
2016,4,4,-.0336889
2016,4,5,.0046293
2016,4,6,-.0192949
2016,4,7,.0076428
2016,4,8,.0338529
2016,4,11,-.0029036
2016,4,12,.0320348
2016,4,13,.020268
2016,4,14,-.010834
2016,4,15,.0163688
2016,4,18,-.007219
2016,4,19,.0126635
2016,4,20,-.0036257
2016,4,22,-.0090641
2016,4,25,-.0195434
2016,4,26,.0209855
2016,4,27,.022931
2016,4,28,-.0050312
2016,4,29,-.0054745
2016,5,2,-.005351
2016,5,3,-.0199095
2016,5,4,.0047892
2016,5,5,-.0160266
2016,5,6,-.0007721
2016,5,9,-.0129775
2016,5,10,.0358393
2016,5,11,-.0054047
2016,5,12,.0080818
2016,5,13,-.0251955
2016,5,16,-.0023702
2016,5,17,-.0179893
2016,5,18,-.0059047
2016,5,19,-.0080273
2016,5,20,-.0067821
2016,5,23,-.0086343
2016,5,24,.0015008
2016,5,25,.0034733
2016,5,27,-.006232
2016,5,30,-.0022147
2016,5,31,-.0085313
2016,6,1,.0092111
2016,6,2,.0122561
2016,6,3,.0123766
2016,6,6,-.0045035
2016,6,7,-.0003084
2016,6,8,.0197951
2016,6,9,-.0086133
2016,6,10,-.0310706
2016,6,13,.0043963
2016,6,14,-.0200623
2016,6,15,.0042506
2016,6,16,.0080755
2016,6,17,.0014348
2016,6,20,.0140245
2016,6,21,.0090708
2016,6,22,-.0115805
2016,6,23,.0256588
2016,6,24,-.025591
2016,6,27,-.0148691
2016,6,28,.0159888
2016,6,29,.0180509
2016,6,30,.0075586
2016,7,1,.0106965
2016,7,4,.0046733
2016,7,5,-.0103868
2016,7,6,-.0000413
2016,7,7,.0014282
2016,7,8,.0202357
2016,7,11,.0154426
2016,7,12,.0031799
2016,7,13,.0053918
2016,7,14,.0144887
2016,7,15,.0007278
2016,7,18,.0149167
2016,7,19,.0047045
2016,7,20,-.000232
2016,7,21,.0004219
2016,7,22,.006434
2016,7,25,-.0018694
2016,7,26,-.0036138
2016,7,27,.0006067
2016,7,28,-.0032406
2016,7,29,.0092917
2016,8,1,-.0063717
2016,8,2,-.0099037
2016,8,3,.0136953
2016,8,4,.0085137
2016,8,5,.001954
2016,8,8,-.002505
2016,8,9,.0001977
2016,8,10,-.0113625
2016,8,11,.0227681
2016,8,12,-.0001925
2016,8,15,.0130924
2016,8,16,-.0043014
2016,8,17,.0063962
2016,8,18,-.0023306
2016,8,19,-.0025202
2016,8,22,-.0218859
2016,8,23,.0035052
2016,8,24,-.0053011
2016,8,25,-.0014705
2016,8,26,.0006239
2016,8,29,.0140975
2016,8,30,.0006221
2016,8,31,-.0097881
2016,9,1,.0079136
2016,9,2,.0214413
2016,9,5,-.0012627
2016,9,6,.009502
2016,9,8,.0007473
2016,9,9,-.0337063
2016,9,12,.0074178
2016,9,13,-.0280591
2016,9,14,.0038867
2016,9,15,.0136207
2016,9,16,-.0154445
2016,9,19,.0031967
2016,9,20,.0068718
2016,9,21,.0084825
2016,9,22,.0110958
2016,9,23,-.0047164
2016,9,26,-.0112582
2016,9,27,.0036628
2016,9,28,.0158941
2016,9,29,-.0159687
2016,9,30,-.000467
2016,10,3,.0157381
2016,10,4,-.0019814
2016,10,5,.0127599
2016,10,6,.0051329
2016,10,7,.0060064
2016,10,10,.006335
2016,10,11,-.0095175
2016,10,13,.0009486
2016,10,14,.0099674
2016,10,17,.0139693
2016,10,18,.0160151
2016,10,19,-.0044068
2016,10,20,.0043092
2016,10,21,.0037456
2016,10,24,-.0009329
2016,10,25,-.0038954
2016,10,26,-.0014611
2016,10,27,.0051448
2016,10,28,-.0007266
2016,10,31,.0065909
2016,11,1,-.0250703
2016,11,3,-.0245931
2016,11,4,-.0033012
2016,11,7,.0354468
2016,11,8,.0003837
2016,11,9,-.0160519
2016,11,10,-.0330633
2016,11,11,-.0359752
2016,11,14,.0052691
2016,11,16,.0201161
2016,11,17,-.0166992
2016,11,18,.0020296
2016,11,21,.0176092
2016,11,22,.0096067
2016,11,23,.0007254
2016,11,24,-.009171
2016,11,25,-.0007339
2016,11,28,.0183827
2016,11,29,-.0262625
2016,11,30,.0143866
2016,12,1,-.040218
2016,12,2,.0111926
2016,12,5,-.0073369
2016,12,6,.0193735
2016,12,7,.00328
2016,12,8,-.0120841
2016,12,9,-.001164
2016,12,12,-.0233727
2016,12,13,.0016031
2016,12,14,-.017835
2016,12,15,.0045636
2016,12,16,.0010472
2016,12,19,-.0206671
2016,12,20,.0065069
2016,12,21,.0016014
2016,12,22,-.0074829
2016,12,23,.0115483
2016,12,26,.0100453
2016,12,27,.0006845
2016,12,28,.0168978
2016,12,29,.0080479
2017,1,2,-.0096342
2017,1,3,.0339093
2017,1,4,-.0020523
2017,1,5,.0065052
2017,1,6,-.0061089
2017,1,9,7.85e-06
2017,1,10,.0032611
2017,1,11,.0031745
2017,1,12,.0229392
2017,1,13,-.005069
2017,1,16,.0017851
2017,1,17,.0089924
2017,1,18,-.0041453
2017,1,19,-.0036883
2017,1,20,.0091007
2017,1,23,.0161698
2017,1,24,.0019132
2017,1,26,.0064513
2017,1,27,-.0028604
2017,1,30,-.0252009
2017,1,31,.006358
2017,2,1,.0032123
2017,2,2,-.0043993
2017,2,3,.0074172
2017,2,6,-.0134008
2017,2,7,.0023995
2017,2,8,.0092531
2017,2,9,.0012125
2017,2,10,.0161316
2017,2,13,.0098377
2017,2,14,-.0032731
2017,2,15,.0184404
2017,2,16,-.0016518
2017,2,17,-.0014068
2017,2,20,.0096237
2017,2,21,.0078598
2017,2,22,-.0056074
2017,2,23,-.0147191
2017,2,24,-.0112535
2017,3,1,.0048956
2017,3,2,-.0164738
2017,3,3,.013225
2017,3,6,-.0056337
2017,3,7,-.0108512
2017,3,8,-.013716
2017,3,9,-.002056
2017,3,10,-.0005567
2017,3,13,.0110743
2017,3,14,-.0127799
2017,3,15,.0205334
2017,3,16,-.0052524
2017,3,17,-.023123
2017,3,20,.0106266
2017,3,21,-.0262747
2017,3,22,.0077276
2017,3,23,.0005838
2017,3,24,.0037902
2017,3,27,.0060259
2017,3,28,.0045809
2017,3,29,.0130115
2017,3,30,-.0038419
2017,3,31,-.0032013
2017,4,3,.0027598
2017,4,4,.0067989
2017,4,5,-.0143447
2017,4,6,-.0080117
2017,4,7,.005346
2017,4,10,-.0001508
2017,4,11,-.0048008
2017,4,12,-.006021
2017,4,13,-.0138538
2017,4,17,.02161
2017,4,18,-.002467
2017,4,19,-.0107132
2017,4,20,.004114
2017,4,24,.0083295
2017,4,25,.012182
2017,4,26,-.0038975
2017,4,27,-.0031379
2017,4,28,.0114756
2017,5,2,.0183177
2017,5,3,-.0075845
2017,5,4,-.0167171
2017,5,5,.0104397
2017,5,8,-.0023476
2017,5,9,.0099979
2017,5,10,.0151935
2017,5,11,.004923
2017,5,12,.0095465
2017,5,15,.0018839
2017,5,16,.0039309
2017,5,17,-.016583
2017,5,18,-.0884015
2017,5,19,.0169149
2017,5,22,-.0164377
2017,5,23,.015844
2017,5,24,.0093857
2017,5,25,-.0001152
2017,5,26,.0119762
2017,5,29,-.0049826
2017,5,30,.0018248
2017,5,31,-.0165163
2017,6,1,-.0068723
2017,6,2,.0033257
2017,6,5,-.0006791
2017,6,6,.0068666
2017,6,7,.001766
2017,6,8,-.0078157
2017,6,9,-.01033
2017,6,12,-.0076479
2017,6,13,.0028824
2017,6,14,-.0002841
2017,6,16,-.0051912
2017,6,19,.0038238
2017,6,20,-.017921
2017,6,21,-.001489
2017,6,22,.0077576
2017,6,23,-.0023595
2017,6,26,.0170571
2017,6,27,-.0077438
2017,6,28,.0035799
2017,6,29,.002569
2017,6,30,.0097454
2017,7,3,.0038198
2017,7,4,-.0006238
2017,7,5,-.0015607
2017,7,6,-.0097353
2017,7,7,-.0011214
2017,7,10,.0101538
2017,7,11,.0114434
2017,7,12,.0151705
2017,7,13,.0053824
2017,7,14,.0036659
2017,7,17,-.0022117
2017,7,18,.0015711
2017,7,19,-.0024362
2017,7,20,-.0035007
2017,7,21,-.0043156
2017,7,24,.004861
2017,7,25,.0068091
2017,7,26,-.0090407
2017,7,27,.0047687
2017,7,28,.0024236
2017,7,31,.0048666
2017,8,1,.0076121
2017,8,2,.0095812
2017,8,3,-.0051328
2017,8,4,.0013397
2017,8,7,.0130664
2017,8,8,-.0013913
2017,8,9,-.0040984
2017,8,10,-.0093518
2017,8,11,.0048333
2017,8,14,.0121545
2017,8,15,.0012731
2017,8,16,.003775
2017,8,17,-.0079835
2017,8,18,.0085334
2017,8,21,-.000859
2017,8,22,.0184446
2017,8,23,.003893
2017,8,24,.0078386
2017,8,25,-.0001952
2017,8,28,-.0002718
2017,8,29,.0026699
2017,8,30,-.0053647
2017,8,31,.0007254
2017,9,1,.0116667
2017,9,4,.002814
2017,9,5,.0015394
2017,9,6,.0160543
2017,9,8,-.0038443
2017,9,11,.0159392
2017,9,12,.0041052
2017,9,13,.0028441
2017,9,14,-.0004783
2017,9,15,.0156576
2017,9,18,.0003384
2017,9,19,-.0001453
2017,9,20,.0003124
2017,9,21,-.0061667
2017,9,22,-.0028721
2017,9,25,-.0124715
2017,9,26,-.0027597
2017,9,27,-.0081436
2017,9,28,-.0031621
2017,9,29,.0093693
2017,10,2,-.0004949
2017,10,3,.0294153
2017,10,4,-.0021332
2017,10,5,.0018474
2017,10,6,-.0071429
2017,10,9,-.0039302
2017,10,10,.0154832
2017,10,11,-.0025798
2017,10,13,.0049803
2017,10,16,-.0032758
2017,10,17,-.0094644
2017,10,18,.0047973
2017,10,19,-.0023854
2017,10,20,.0010984
2017,10,23,-.0128441
2017,10,24,.0107455
2017,10,25,.002414
2017,10,26,-.0088057
2017,10,27,-.0005689
2017,10,30,-.0147542
2017,10,31,-.0059292
2017,11,1,-.0057335
2017,11,3,-.0014637
2017,11,6,.0043764
2017,11,7,-.0260456
2017,11,8,.0235578
2017,11,9,-.0166397
2017,11,10,-.009023
2017,11,13,.0027845
2017,11,14,-.0197487
2017,11,16,.0212864
2017,11,17,.0114509
2017,11,21,.0150745
2017,11,22,-.0004019
2017,11,23,-.0013826
2017,11,24,-.0045085
2017,11,27,-.0011474
2017,11,28,-.0011117
2017,11,29,-.0172956
2017,11,30,-.0117932
2017,12,1,.0029242
2017,12,4,.0073298
2017,12,5,-.0046922
2017,12,6,.0096788
2017,12,7,-.0077825
2017,12,8,.0044823
2017,12,11,-.0006058
2017,12,12,.0114298
2017,12,13,-.0111348
2017,12,14,-.0067694
2017,12,15,.0015532
2017,12,18,.0038046
2017,12,19,-.0051053
2017,12,20,.0055984
2017,12,21,.0199822
2017,12,22,-.0002407
2017,12,26,.0068359
2017,12,27,.0052342
2017,12,28,.002969
2018,1,2,.0156045
2018,1,3,.0011146
2018,1,4,.0060414
2018,1,5,.0035048
2018,1,8,.0005714
2018,1,9,-.0053511
2018,1,10,-.0068161
2018,1,11,.012771
2018,1,12,-.0010501
2018,1,15,.0057689
2018,1,16,.0038137
2018,1,17,.0139446
2018,1,18,-.0030413
2018,1,19,.002966
2018,1,22,.0059606
2018,1,23,-.0076797
2018,1,24,.0309975
2018,1,26,.0197525
2018,1,29,-.010203
2018,1,30,-.0020119
2018,1,31,.0060626
2018,2,1,.0067974
2018,2,2,-.015276
2018,2,5,-.0230603
2018,2,6,.0183566
2018,2,7,-.0098104
2018,2,8,-.0133493
2018,2,9,-.0096284
2018,2,14,.0268628
2018,2,15,.0040725
2018,2,16,.0026747
2018,2,19,.0019375
2018,2,20,.0134147
2018,2,21,.002437
2018,2,22,.0044324
2018,2,23,.0055001
2018,2,26,.0018852
2018,2,27,-.006223
2018,2,28,-.0126541
2018,3,1,.001963
2018,3,2,.0050756
2018,3,5,.0040178
2018,3,6,-.0030299
2018,3,7,-.0010002
2018,3,8,-.0019943
2018,3,9,.0133295
2018,3,12,.006913
2018,3,13,-.0055319
2018,3,14,-.0040532
2018,3,15,-.0127585
2018,3,16,-.0027138
2018,3,19,-.0073841
2018,3,20,.0006749
2018,3,21,.0059592
2018,3,22,-.0013934
2018,3,23,-.0038756
2018,3,26,.0066516
2018,3,27,-.0125177
2018,3,28,-.0023612
2018,3,29,.0145371
2018,4,2,-.0110181
2018,4,3,-.0003717
2018,4,4,-.0035955
2018,4,5,.0079292
2018,4,6,-.0060946
2018,4,9,-.0162929
2018,4,10,.0095908
2018,4,11,.0066121
2018,4,12,-.0006171
2018,4,13,-.0119437
2018,4,16,-.0150494
2018,4,17,.0113121
2018,4,18,.0156081
2018,4,19,.0005484
2018,4,20,-.0021617
2018,4,23,.0007672
2018,4,24,-.0032525
2018,4,25,-.0044985
2018,4,26,.0131428
2018,4,27,.0005321
2018,4,30,-.002972
2018,5,2,-.0186553
2018,5,3,-.0147336
2018,5,4,-.0041005
2018,5,7,-.0043586
2018,5,8,.0044986
2018,5,9,.0096782
2018,5,10,.0135447
2018,5,11,-.007914
2018,5,14,-.0058146
2018,5,15,-.0035032
2018,5,16,.0132803
2018,5,17,-.0318601
2018,5,18,-.0082022
2018,5,21,-.0101141
2018,5,22,.0122609
2018,5,23,-.0207213
2018,5,24,-.0098996
2018,5,25,-.0118503
2018,5,28,-.0440501
2018,5,29,.0119568
2018,5,30,.007424
2018,6,1,-.001126
2018,6,4,.0175161
2018,6,5,-.0282197
2018,6,6,-.0140365
2018,6,7,-.0247301
2018,6,8,-.0019344
2018,6,11,-.0079346
2018,6,12,.0016631
2018,6,13,-.0073457
2018,6,14,-.0082602
2018,6,15,-.0031342
2018,6,18,-.0128363
2018,6,19,.0247555
2018,6,20,.0095145
2018,6,21,-.0248087
2018,6,22,.0051972
2018,6,25,.0069659
2018,6,26,.002015
2018,6,27,-.009142
2018,6,28,.0121506
2018,6,29,.0120599
2018,7,2,.0019023
2018,7,3,.0104928
2018,7,4,.0133934
2018,7,5,-.0053753
2018,7,6,.0023247
2018,7,10,.0013739
2018,7,11,-.0059799
2018,7,12,.015225
2018,7,13,.011132
2018,7,16,.0032914
2018,7,17,.0159113
2018,7,18,-.0105855
2018,7,19,.0059643
2018,7,20,.015962
2018,7,23,-.0087846
2018,7,24,.0091862
2018,7,25,.0098081
2018,7,26,-.0093554
2018,7,27,.0018611
2018,7,30,.0012728
2018,7,31,-.0137065
2018,8,1,.006335
2018,8,2,.0035385
2018,8,3,.0174755
2018,8,6,-.0038994
2018,8,7,-.0088269
2018,8,8,-.0132736
2018,8,9,-.0021035
2018,8,10,-.028308
2018,8,13,.0106006
2018,8,14,.0143315
2018,8,15,-.0117307
2018,8,16,-.0021054
2018,8,17,-.0115716
2018,8,20,.0010004
2018,8,21,-.0164241
2018,8,22,.0160414
2018,8,23,-.0162647
2018,8,24,.0059529
2018,8,27,.0169043
2018,8,28,-.0057441
2018,8,29,.0129578
2018,8,30,-.0221131
2018,8,31,.0056128
2018,9,3,-.0080325
2018,9,4,-.0154065
2018,9,5,.0029254
2018,9,6,.0141115
2018,9,10,.0006481
2018,9,11,-.0211913
2018,9,12,.0041096
2018,9,13,-.0072637
2018,9,14,.0039982
2018,9,17,.0164282
2018,9,18,.0138788
2018,9,19,-.0047788
2018,9,20,-.0022642
2018,9,21,.0122794
2018,9,24,-.0164893
2018,9,25,.0028316
2018,9,26,.0049015
2018,9,27,.0166657
2018,9,28,-.0090695
2018,10,1,-.0095566
2018,10,2,.0333134
2018,10,3,.022405
2018,10,4,-.0006159
2018,10,5,-.0040843
2018,10,8,.0446127
2018,10,9,-.0031241
2018,10,10,-.0231828
2018,10,11,-.0098038
2018,10,15,.0020255
2018,10,16,.0270081
2018,10,17,-.002361
2018,10,18,-.0152481
2018,10,19,.0059666
2018,10,22,.010363
2018,10,23,-.0008221
2018,10,24,-.0213765
2018,10,25,.0067887
2018,10,26,.0158298
2018,10,29,-.0149803
2018,10,30,.0350855
2018,10,31,.0009114
2018,11,1,.0104432
2018,11,5,.0126211
2018,11,6,-.0085358
2018,11,7,-.0125602
2018,11,8,-.0210883
2018,11,9,.0060882
2018,11,12,-.0018633
2018,11,13,-.0098093
2018,11,14,.0136711
2018,11,16,.0259221
2018,11,19,-.0042808
2018,11,21,-.0054656
2018,11,22,.0031698
2018,11,23,-.0073293
2018,11,26,-.0080866
2018,11,27,.0261144
2018,11,28,.0103609
2018,11,29,.0037483
2018,11,30,-.0034231
2018,12,3,-.0002005
2018,12,4,-.0095797
2018,12,5,.0039182
2018,12,6,-.0017312
2018,12,7,-.0054601
2018,12,10,-.0214375
2018,12,11,.0056276
2018,12,12,.0066448
2018,12,13,.0087336
2018,12,14,-.0049923
2018,12,17,-.0117094
2018,12,18,.0016854
2018,12,19,-.0065651
2018,12,20,-.0041776
2018,12,21,.0012135
2018,12,26,-.0034983
2018,12,27,.0060456
2018,12,28,.0238267
2019,1,2,.0353659
2019,1,3,.0061259
2019,1,4,.0024058
2019,1,7,-.0029053
2019,1,8,.0013642
2019,1,9,.0155973
2019,1,10,.0028062
2019,1,11,-.0005574
2019,1,14,.0083793
2019,1,15,-.0036862
2019,1,16,.0027037
2019,1,17,.0082552
2019,1,18,.0071056
2019,1,21,-.000118
2019,1,22,-.009303
2019,1,23,.0119688
2019,1,24,.0098925
2019,1,28,-.0155774
2019,1,29,.002337
2019,1,30,.0122321
2019,1,31,.0034059
2019,2,1,.0048824
2019,2,4,.0072813
2019,2,5,-.0031204
2019,2,6,-.0350518
2019,2,7,-.0010895
2019,2,8,.0076608
2019,2,11,-.0075016
2019,2,12,.0162565
2019,2,13,-.004221
2019,2,14,.0203494
2019,2,15,-.0046807
2019,2,18,-.0087471
2019,2,19,.0107205
2019,2,20,-.0118739
2019,2,21,.0049418
2019,2,22,.0092696
2019,2,25,-.0051728
2019,2,26,.0032297
2019,2,27,-.0028079
2019,2,28,-.0168607
2019,3,1,-.0085269
2019,3,6,-.0057117
2019,3,7,.0013655
2019,3,8,.0100836
2019,3,11,.0243284
2019,3,12,-.0022128
2019,3,13,.0089641
2019,3,14,-.0037689
2019,3,15,.0043958
2019,3,18,.0085247
2019,3,19,-.002881
