ano,mes,dia,IML
2014,8,28,.0120563
2014,8,29,-.0075554
2014,9,1,.0125346
2014,9,2,-.0075734
2014,9,3,-.0038762
2014,9,4,.0036477
2014,9,5,.0022078
2014,9,8,.0019505
2014,9,9,.0003175
2014,9,10,-.0030434
2014,9,11,.0003252
2014,9,12,.0064846
2014,9,15,-.0245763
2014,9,16,-.0240842
2014,9,17,-.0010553
2014,9,18,.0040454
2014,9,19,.0006947
2014,9,22,-.0057195
2014,9,23,-.0058682
2014,9,24,-.0038483
2014,9,25,.0047609
2014,9,26,-.0097988
2014,9,29,.004968
2014,9,30,.0003056
2014,10,1,-.008409
2014,10,2,-.002977
2014,10,3,-.0123984
2014,10,6,-.0236272
2014,10,7,-.0008104
2014,10,8,.0021009
2014,10,9,-.004026
2014,10,10,.0127598
2014,10,13,-.0198713
2014,10,14,-.0113415
2014,10,15,.0084771
2014,10,16,.0101619
2014,10,17,-.006168
2014,10,20,.0044581
2014,10,21,.0063667
2014,10,22,-.0045012
2014,10,23,.004319
2014,10,24,-.0057862
2014,10,27,-.0082312
2014,10,28,-.0082116
2014,10,29,.0140564
2014,10,30,-.013979
2014,10,31,-.023508
2014,11,3,.0071206
2014,11,4,-.0003621
2014,11,5,.0031314
2014,11,6,.0043567
2014,11,7,-.0056665
2014,11,10,.0035129
2014,11,11,-.0013783
2014,11,12,.0022731
2014,11,13,.0119054
2014,11,14,-.0136578
2014,11,17,-.0039526
2014,11,18,-.0079989
2014,11,19,.0040408
2014,11,21,-.0145977
2014,11,24,.00615
2014,11,25,-.0108837
2014,11,26,.0185929
2014,11,27,.0060167
2014,11,28,.0008544
2014,12,1,.0161605
2014,12,2,.0107701
2014,12,3,-.0047088
2014,12,4,-.000668
2014,12,5,-.0123786
2014,12,8,.0061769
2014,12,9,-.006055
2014,12,10,-.0342712
2014,12,11,-.027111
2014,12,12,.0041846
2014,12,15,-.0305786
2014,12,16,.0073724
2014,12,17,-.0107196
2014,12,18,.0038636
2014,12,19,-.0203514
2014,12,22,.0003279
2014,12,23,.0006552
2014,12,26,.020148
2014,12,29,-.0027783
2014,12,30,.0233094
2015,1,2,.0091683
2015,1,5,-.014737
2015,1,6,-.0285152
2015,1,7,-.0079844
2015,1,8,-.0078766
2015,1,9,.0210268
2015,1,12,-.0147482
2015,1,13,.0029847
2015,1,14,-.0059468
2015,1,15,-.0166765
2015,1,16,-.0181619
2015,1,19,.0141418
2015,1,20,-.0018702
2015,1,21,-.0068431
2015,1,22,.0106683
2015,1,23,.0050537
2015,1,26,.0050595
2015,1,27,.0029298
2015,1,28,-.0004028
2015,1,29,-.0048465
2015,1,30,.0036304
2015,2,2,-.0011629
2015,2,3,-.0038608
2015,2,4,.0031096
2015,2,5,.0120676
2015,2,6,-.0099383
2015,2,9,-.0106722
2015,2,10,.0034869
2015,2,11,-.0126598
2015,2,12,-.0035068
2015,2,13,-.010607
2015,2,18,-.005702
2015,2,19,-.0057182
2015,2,20,-.004753
2015,2,23,.0004729
2015,2,24,-.0000467
2015,2,25,-.0095274
2015,2,26,.0150612
2015,2,27,-.0164433
2015,3,2,.0090924
2015,3,3,-.0029856
2015,3,4,.0003712
2015,3,5,.0008311
2015,3,6,.0012727
2015,3,9,-.0066083
2015,3,10,-.0054766
2015,3,11,-.0043247
2015,3,12,.0056222
2015,3,13,.0033014
2015,3,16,-.0147325
2015,3,17,-.0106915
2015,3,18,-.0042433
2015,3,19,-.0011789
2015,3,20,-.0165981
2015,3,23,.0035068
2015,3,24,.003916
2015,3,25,-.0037997
2015,3,26,.0036464
2015,3,27,.0011226
2015,3,30,-.0123517
2015,3,31,.0092813
2015,4,1,-.0109112
2015,4,2,.0013504
2015,4,6,.0050553
2015,4,7,.0004929
2015,4,8,.0032534
2015,4,9,-.0039238
2015,4,10,.0126476
2015,4,13,-.0028344
2015,4,14,.0100948
2015,4,15,-.0135721
2015,4,16,.0022583
2015,4,17,.0213795
2015,4,20,-.0045358
2015,4,22,-.0081768
2015,4,23,-.0129945
2015,4,24,.0033487
2015,4,27,.001092
2015,4,28,-.010409
2015,4,29,.0085469
2015,4,30,-.0183152
2015,5,4,-.008032
2015,5,5,-.0042332
2015,5,6,-.0018555
2015,5,7,-.0031482
2015,5,8,-.0115252
2015,5,11,-.0083075
2015,5,12,-.0044996
2015,5,13,.0021093
2015,5,14,-.001588
2015,5,15,.0058484
2015,5,18,.0174283
2015,5,19,.0023058
2015,5,20,.0034425
2015,5,21,.0076678
2015,5,22,.0034063
2015,5,25,-.010119
2015,5,26,.002678
2015,5,27,-.0055084
2015,5,28,.0088424
2015,5,29,.0132713
2015,6,1,-.0017058
2015,6,2,-.0114422
2015,6,3,.0035554
2015,6,5,.0079691
2015,6,8,-.0049345
2015,6,9,-.0053896
2015,6,10,-.0100559
2015,6,11,-.0036732
2015,6,12,.0000842
2015,6,15,-.0062804
2015,6,16,-.0039924
2015,6,17,.000762
2015,6,18,-.0069148
2015,6,19,.0029256
2015,6,22,.0038462
2015,6,23,.0060032
2015,6,24,.0029475
2015,6,25,-.0116057
2015,6,26,.0001831
2015,6,29,.0030212
2015,6,30,-.0014598
2015,7,1,.0014447
2015,7,2,-.0030855
2015,7,3,-.0027787
2015,7,6,-.0118022
2015,7,7,-.0111763
2015,7,8,.0089016
2015,7,10,.0004238
2015,7,13,-.0077398
2015,7,14,-.0016579
2015,7,15,-.0045461
2015,7,16,.0054355
2015,7,17,.0061443
2015,7,20,-.0061312
2015,7,21,-.0018523
2015,7,22,.0031069
2015,7,23,.0167613
2015,7,24,-.0063612
2015,7,27,-.0078803
2015,7,28,-.0019699
2015,7,29,-.0051979
2015,7,30,.0003728
2015,7,31,-.0125681
2015,8,3,.0033559
2015,8,4,-.0018827
2015,8,5,-.0080203
2015,8,6,.0073377
2015,8,7,.0113977
2015,8,10,-.0178748
2015,8,11,-.0032261
2015,8,12,.0036988
2015,8,13,-.0101272
2015,8,14,.0019904
2015,8,17,-.0036195
2015,8,18,-.0133437
2015,8,19,.006263
2015,8,20,-.0051276
2015,8,21,-.0004479
2015,8,24,-.0040592
2015,8,25,-.0010725
2015,8,26,-.0103028
2015,8,27,-.0182383
2015,8,28,.0104042
2015,8,31,.0132039
2015,9,1,-.0095985
2015,9,2,-.0134191
2015,9,3,-.0045836
2015,9,4,.0000821
2015,9,8,-.0135489
2015,9,9,.001668
2015,9,10,-.0108489
2015,9,11,.000954
2015,9,14,-.0138144
2015,9,15,.0006248
2015,9,16,-.0013315
2015,9,17,.0098778
2015,9,18,.0149071
2015,9,21,-.003937
2015,9,22,-.0057134
2015,9,23,.0039731
2015,9,24,.0102624
2015,9,25,.0148977
2015,9,28,.0105957
2015,9,29,-.0046976
2015,9,30,-.0053244
2015,10,1,-.0063708
2015,10,2,-.0238593
2015,10,5,.0098265
2015,10,6,.0190432
2015,10,7,.0052222
2015,10,8,-.0031287
2015,10,9,.0117363
2015,10,13,.0003859
2015,10,14,.0011378
2015,10,15,-.0030188
2015,10,16,-.0196989
2015,10,19,-.0130579
2015,10,20,.0013903
2015,10,21,-.0050752
2015,10,22,-.0076436
2015,10,23,.0048286
2015,10,26,.0013846
2015,10,27,-.0110412
2015,10,28,-.0028141
2015,10,29,.0069879
2015,10,30,-.0007408
2015,11,3,-.0213974
2015,11,4,.0121188
2015,11,5,.0002337
2015,11,6,.0205083
2015,11,9,.0216305
2015,11,10,-.0138234
2015,11,11,.0014627
2015,11,12,-.004622
2015,11,13,-.0070607
2015,11,16,.0005057
2015,11,17,-.0092627
2015,11,18,-.0181446
2015,11,19,-.0028798
2015,11,23,-.016012
2015,11,24,-.002647
2015,11,25,.0120767
2015,11,26,-.0040025
2015,11,27,.0057872
2015,11,30,-.0032205
2015,12,1,-.0138567
2015,12,2,.0030061
2015,12,3,-.0088742
2015,12,4,-.0050918
2015,12,7,-.0156028
2015,12,8,-.001353
2015,12,9,-.0226432
2015,12,10,-.0032873
2015,12,11,.0102374
2015,12,14,-.0050162
2015,12,15,.0019074
2015,12,16,-.0021945
2015,12,17,.0142221
2015,12,18,.0145635
2015,12,21,.0011999
2015,12,22,-.0073092
2015,12,23,.0085872
2015,12,28,.0107638
2015,12,29,.0034108
2015,12,30,.0128205
2016,1,4,-.0023313
2016,1,5,-.0043382
2016,1,6,-.0127381
2016,1,7,.0022755
2016,1,8,.0182568
2016,1,11,-.0158801
2016,1,12,-.0062754
2016,1,13,-.0012463
2016,1,14,-.0095318
2016,1,15,.0153893
2016,1,18,.0103422
2016,1,19,-.0135243
2016,1,20,-.010405
2016,1,21,-.0079369
2016,1,22,-.0078001
2016,1,26,-.007777
2016,1,27,-.0032191
2016,1,28,-.0056268
2016,1,29,-.0170537
2016,2,1,.022472
2016,2,2,.0308581
2016,2,3,.0149925
2016,2,4,.0094367
2016,2,5,.0017767
2016,2,10,-.0122654
2016,2,11,-.0022556
2016,2,12,-.0014529
2016,2,15,.0071322
2016,2,16,.016485
2016,2,17,-.0165995
2016,2,18,.0019482
2016,2,19,-.002352
2016,2,22,-.0156936
2016,2,23,.0056894
2016,2,24,.0082125
2016,2,25,.011617
2016,2,26,.0190832
2016,2,29,-.0090288
2016,3,1,-.0055204
2016,3,2,.0067987
2016,3,3,.0116924
2016,3,4,-.0231661
2016,3,7,-.0031758
2016,3,8,.0019135
2016,3,9,.010835
2016,3,10,-.0027385
2016,3,11,.0062726
2016,3,14,-.0112909
2016,3,15,-.0252451
2016,3,16,-.007588
2016,3,17,-.0015146
2016,3,18,-.0005298
2016,3,21,.0037496
2016,3,22,.0065455
2016,3,23,.003684
2016,3,24,-.005035
2016,3,28,-.004518
2016,3,29,-.0012647
2016,3,30,.0019267
2016,3,31,-.0081784
2016,4,1,.0037776
2016,4,4,-.0053732
2016,4,5,.005029
2016,4,6,.0014661
2016,4,7,-.0138498
2016,4,8,.0080959
2016,4,11,.0035439
2016,4,12,-.0027771
2016,4,13,.0173225
2016,4,14,-.0104643
2016,4,15,-.0022493
2016,4,18,.005323
2016,4,19,.0009292
2016,4,20,-.0023652
2016,4,22,.0048802
2016,4,25,.0053631
2016,4,26,-.0033739
2016,4,27,-.0045761
2016,4,28,-.0011251
2016,4,29,-.0026479
2016,5,2,.0041612
2016,5,3,.0012246
2016,5,4,.0068401
2016,5,5,.0026755
2016,5,6,.0072259
2016,5,9,.0015342
2016,5,10,-.0081731
2016,5,11,.0209856
2016,5,12,.000248
2016,5,13,.0001997
2016,5,16,-.0099548
2016,5,17,.0005047
2016,5,18,-.0078205
2016,5,19,.0011185
2016,5,20,.0028525
2016,5,23,-.0035534
2016,5,24,.0037785
2016,5,25,.0062389
2016,5,27,.0085932
2016,5,30,-.0012768
2016,5,31,-.0069878
2016,6,1,.0023506
2016,6,2,-.0033853
2016,6,3,-.0067142
2016,6,6,-.0026679
2016,6,7,.0028322
2016,6,8,.0132894
2016,6,9,.0104301
2016,6,10,.0082024
2016,6,13,-.0055567
2016,6,14,-.0008219
2016,6,15,-.0039577
2016,6,16,-.0093113
2016,6,17,.0012671
2016,6,20,-.0076159
2016,6,21,-.0047284
2016,6,22,.0118114
2016,6,23,.0006395
2016,6,24,.0156224
2016,6,27,-.0057409
2016,6,28,.0083306
2016,6,29,.0046941
2016,6,30,.001217
2016,7,1,-.0045636
2016,7,4,-.0046491
2016,7,5,.0100289
2016,7,6,.0119646
2016,7,7,.0043684
2016,7,8,.0030793
2016,7,11,.0115731
2016,7,12,.0087742
2016,7,13,.013092
2016,7,14,.0224277
2016,7,15,.0074902
2016,7,18,.0061131
2016,7,19,.007095
2016,7,20,.0135228
2016,7,21,.0137024
2016,7,22,-.0035146
2016,7,25,-.0050545
2016,7,26,-.0109712
2016,7,27,-.0041133
2016,7,28,-.0030606
2016,7,29,.0202291
2016,8,1,.0038391
2016,8,2,.0032138
2016,8,3,.0045522
2016,8,4,.0112027
2016,8,5,.0072891
2016,8,8,-.0145206
2016,8,9,.0099926
2016,8,10,-.0018144
2016,8,11,-.0086226
2016,8,12,-.0052109
2016,8,15,-.0158029
2016,8,16,.0086876
2016,8,17,-.0073159
2016,8,18,.0067184
2016,8,19,.0007396
2016,8,22,.0059005
2016,8,23,-.0036267
2016,8,24,-.0063353
2016,8,25,-.0031288
2016,8,26,.0090859
2016,8,29,-.0069372
2016,8,30,-.0048109
2016,8,31,.009719
2016,9,1,-.0082062
2016,9,2,.0022315
2016,9,5,.0172913
2016,9,6,-.0101913
2016,9,8,-.0039383
2016,9,9,.0093077
2016,9,12,-.0099941
2016,9,13,-.0044086
2016,9,14,.0037343
2016,9,15,-.0017074
2016,9,16,-.0013356
2016,9,19,-.0100541
2016,9,20,-.0042141
2016,9,21,-.0005157
2016,9,22,.0036835
2016,9,23,-.0053911
2016,9,26,-.000313
2016,9,27,-.0029661
2016,9,28,-.0092246
2016,9,29,.0030843
2016,9,30,-.0000631
2016,10,3,-.0007129
2016,10,4,.0049594
2016,10,5,-.0084739
2016,10,6,-.0015623
2016,10,7,.0008972
2016,10,10,.0000287
2016,10,11,7.12e-07
2016,10,13,-.007347
2016,10,14,-.0006788
2016,10,17,-.0072923
2016,10,18,-.001213
2016,10,19,.0136268
2016,10,20,-.0014984
2016,10,21,-.0017638
2016,10,24,.0028657
2016,10,25,-.0037411
2016,10,26,-.001856
2016,10,27,.0021751
2016,10,28,-.0010974
2016,10,31,-.0108276
2016,11,1,.0022767
2016,11,3,.0046142
2016,11,4,.0030061
2016,11,7,-.0056797
2016,11,8,-.006888
2016,11,9,-.0111722
2016,11,10,-.0158352
2016,11,11,-.0136794
2016,11,14,-.0207112
2016,11,16,-.0052072
2016,11,17,.0057656
2016,11,18,.0078827
2016,11,21,-.0078496
2016,11,22,-.0133212
2016,11,23,.0068844
2016,11,24,.0111638
2016,11,25,-.0109621
2016,11,28,-.0144533
2016,11,29,.0157249
2016,11,30,.0071029
2016,12,1,.0042876
2016,12,2,-.0115656
2016,12,5,.0024973
2016,12,6,-.0124294
2016,12,7,-.0085171
2016,12,8,.0066961
2016,12,9,.0077279
2016,12,12,-.0025099
2016,12,13,.0054428
2016,12,14,.0051034
2016,12,15,-.0006139
2016,12,16,.0049993
2016,12,19,-.0030926
2016,12,20,-.0050546
2016,12,21,-.0005018
2016,12,22,-.0007008
2016,12,23,-.0002752
2016,12,26,-.0030712
2016,12,27,.0015059
2016,12,28,.0019093
2016,12,29,-.0162598
2017,1,2,.0190114
2017,1,3,-.0026521
2017,1,4,.0192504
2017,1,5,.0109508
2017,1,6,.0031811
2017,1,9,.0025668
2017,1,10,.0085881
2017,1,11,.007557
2017,1,12,.0099171
2017,1,13,.0048057
2017,1,16,.0224875
2017,1,17,.0172841
2017,1,18,-.0004302
2017,1,19,-.0139519
2017,1,20,.0062045
2017,1,23,-.0078351
2017,1,24,.0033806
2017,1,26,.0109739
2017,1,27,.008186
2017,1,30,-.0048599
2017,1,31,.0146184
2017,2,1,.0043415
2017,2,2,-.0014001
2017,2,3,.0034498
2017,2,6,.0103676
2017,2,7,-.0046379
2017,2,8,-.0003732
2017,2,9,.0094581
2017,2,10,.0030464
2017,2,13,.0063793
2017,2,14,.0027987
2017,2,15,-.004029
2017,2,16,.0103835
2017,2,17,.0090127
2017,2,20,.0075397
2017,2,21,-.0032111
2017,2,22,-.0023044
2017,2,23,-.0016039
2017,2,24,.0045435
2017,3,1,.0175429
2017,3,2,-.0017668
2017,3,3,-.0033813
2017,3,6,.0259554
2017,3,7,-.0021645
2017,3,8,-.010844
2017,3,9,-.0058991
2017,3,10,.0029139
2017,3,13,-.004911
2017,3,14,.00482
2017,3,15,-.0041743
2017,3,16,.003317
2017,3,17,.0068943
2017,3,20,-.0086368
2017,3,21,-.0009181
2017,3,22,.000957
2017,3,23,.0060068
2017,3,24,-.0151954
2017,3,27,-.0027829
2017,3,28,-.0000544
2017,3,29,.0051867
2017,3,30,.0086937
2017,3,31,.0078128
2017,4,3,.0022054
2017,4,4,-.0024303
2017,4,5,-.0011024
2017,4,6,-.001201
2017,4,7,.0018402
2017,4,10,.0027915
2017,4,11,.002831
2017,4,12,.0004186
2017,4,13,.0130181
2017,4,17,-.0059808
2017,4,18,-.0010314
2017,4,19,.0132535
2017,4,20,-.0100737
2017,4,24,-.0016619
2017,4,25,.0011684
2017,4,26,.0008233
2017,4,27,.0011833
2017,4,28,.0049145
2017,5,2,.0019839
2017,5,3,.0154033
2017,5,4,.0026653
2017,5,5,-.0035684
2017,5,8,.0067484
2017,5,9,-.0008211
2017,5,10,-.0069624
2017,5,11,.0088366
2017,5,12,.0008693
2017,5,15,.0015695
2017,5,16,.0049722
2017,5,17,.0038779
2017,5,18,-.0309429
2017,5,19,.0173821
2017,5,22,-.0231878
2017,5,23,-.0023864
2017,5,24,.014127
2017,5,25,-.0071958
2017,5,26,.0029389
2017,5,29,-.0025938
2017,5,30,-.0071354
2017,5,31,-.0017075
2017,6,1,-.0017558
2017,6,2,.003345
2017,6,5,.0019612
2017,6,6,-.002194
2017,6,7,.0001442
2017,6,8,-.0033076
2017,6,9,-.0058836
2017,6,12,.0110333
2017,6,13,.0044548
2017,6,14,.005832
2017,6,16,.0028838
2017,6,19,-.0089807
2017,6,20,.006996
2017,6,21,-.0122618
2017,6,22,-.0046557
2017,6,23,.0055991
2017,6,26,-.0062015
2017,6,27,.0114805
2017,6,28,-.0076941
2017,6,29,-.0011734
2017,6,30,.0046932
2017,7,3,-.0032951
2017,7,4,.0071299
2017,7,5,-.0047633
2017,7,6,.003332
2017,7,7,.0049735
2017,7,10,-.0091175
2017,7,11,.003631
2017,7,12,.0123735
2017,7,13,-.0080899
2017,7,14,.010499
2017,7,17,.0126764
2017,7,18,.00083
2017,7,19,-.0046218
2017,7,20,.0059255
2017,7,21,.0001639
2017,7,24,-.0035092
2017,7,25,-.0008024
2017,7,26,.0028138
2017,7,27,.0024491
2017,7,28,.0015019
2017,7,31,-.0015348
2017,8,1,-.0150402
2017,8,2,.001654
2017,8,3,.0067548
2017,8,4,.0032411
2017,8,7,-.0081913
2017,8,8,.0029248
2017,8,9,.0028274
2017,8,10,.000911
2017,8,11,-.0029249
2017,8,14,.0044806
2017,8,15,.0091876
2017,8,16,-.0025206
2017,8,17,.0053777
2017,8,18,.0051207
2017,8,21,.0029294
2017,8,22,-.0024627
2017,8,23,-.008683
2017,8,24,.0011858
2017,8,25,.0020334
2017,8,28,.0153174
2017,8,29,-.00752
2017,8,30,.0044898
2017,8,31,.0016556
2017,9,1,-.0130854
2017,9,4,.0048475
2017,9,5,.0064549
2017,9,6,.0016126
2017,9,8,.008386
2017,9,11,.0018331
2017,9,12,-.011706
2017,9,13,.0107261
2017,9,14,.0102896
2017,9,15,.0032439
2017,9,18,.0070846
2017,9,19,.00286
2017,9,20,-.0072269
2017,9,21,-.0012865
2017,9,22,.0044859
2017,9,25,-.0057926
2017,9,26,.0033789
2017,9,27,-.0062611
2017,9,28,-.00039
2017,9,29,.0112095
2017,10,2,.0023922
2017,10,3,-.0118063
2017,10,4,-.0022614
2017,10,5,.0044475
2017,10,6,.0004228
2017,10,9,.0027019
2017,10,10,.0064753
2017,10,11,-.003872
2017,10,13,-.0010985
2017,10,16,-.0052749
2017,10,17,-.003825
2017,10,18,.0068753
2017,10,19,-.0001275
2017,10,20,.0005765
2017,10,23,.0023643
2017,10,24,-.0030922
2017,10,25,.0005603
2017,10,26,.000874
2017,10,27,.0004019
2017,10,30,-.0007628
2017,10,31,-.000036
2017,11,1,.0094069
2017,11,3,-.0083972
2017,11,6,-.0051076
2017,11,7,-.0058114
2017,11,8,-.009464
2017,11,9,-.0034632
2017,11,10,-.0064839
2017,11,13,.003546
2017,11,14,.0042363
2017,11,16,-.0025943
2017,11,17,.0053408
2017,11,21,.0001819
2017,11,22,.0096463
2017,11,23,.0000388
2017,11,24,.0038562
2017,11,27,-.0103494
2017,11,28,.0084232
2017,11,29,.0058101
2017,11,30,.0038074
2017,12,1,-.0047605
2017,12,4,-.0023943
2017,12,5,.0034282
2017,12,6,-.0074431
2017,12,7,.0069429
2017,12,8,.0057848
2017,12,11,-.0060522
2017,12,12,-.0063822
2017,12,13,.0051332
2017,12,14,-.0109755
2017,12,15,.0087525
2017,12,18,.0063567
2017,12,19,.0045049
2017,12,20,.0035013
2017,12,21,-.0010286
2017,12,22,.008894
2017,12,26,-.0064695
2017,12,27,.0031888
2017,12,28,.0099906
2018,1,2,.0003278
2018,1,3,.0021644
2018,1,4,.001792
2018,1,5,-.0011615
2018,1,8,-.0094131
2018,1,9,-.0035307
2018,1,10,.0028779
2018,1,11,-.0063401
2018,1,12,-.0099141
2018,1,15,.0036039
2018,1,16,.0003758
2018,1,17,-.0029644
2018,1,18,-.0048205
2018,1,19,-.0003105
2018,1,22,-.0013219
2018,1,23,.0010945
2018,1,24,-.0085976
2018,1,26,-.0019009
2018,1,29,-.0061317
2018,1,30,-.0086717
2018,1,31,.007542
2018,2,1,-.006293
2018,2,2,.0002617
2018,2,5,.0048028
2018,2,6,-.0131412
2018,2,7,.0022192
2018,2,8,.0126625
2018,2,9,-.0000457
2018,2,14,-.0080783
2018,2,15,-.0079521
2018,2,16,-.0038204
2018,2,19,-.0021616
2018,2,20,-.0055089
2018,2,21,-.0059132
2018,2,22,-.0059393
2018,2,23,-.0050073
2018,2,26,.0053378
2018,2,27,.0039965
2018,2,28,-.001727
2018,3,1,-.0088754
2018,3,2,-.0085925
2018,3,5,.0012959
2018,3,6,-.0022785
2018,3,7,-.0102771
2018,3,8,.0123008
2018,3,9,-.0075253
2018,3,12,.000095
2018,3,13,.002994
2018,3,14,-.0027439
2018,3,15,.0059834
2018,3,16,.0007178
2018,3,19,.0012518
2018,3,20,-.00557
2018,3,21,-.0063518
2018,3,22,.0068698
2018,3,23,-.0030747
2018,3,26,-.0117709
2018,3,27,.0011544
2018,3,28,-.0042636
2018,3,29,-.0056003
2018,4,2,-.0079307
2018,4,3,-.0038273
2018,4,4,.0027881
2018,4,5,.00319
2018,4,6,.0064509
2018,4,9,.0115485
2018,4,10,-.0016191
2018,4,11,-.0085698
2018,4,12,-.0011866
2018,4,13,.0036321
2018,4,16,.0017555
2018,4,17,.0011173
2018,4,18,.0057849
2018,4,19,-.0038202
2018,4,20,.017621
2018,4,23,.0057083
2018,4,24,-.0015664
2018,4,25,-.0017853
2018,4,26,-.0050456
2018,4,27,-.0016359
2018,4,30,.0069416
2018,5,2,.0078045
2018,5,3,.0033587
2018,5,4,-.0142106
2018,5,7,.0095403
2018,5,8,.0060022
2018,5,9,-.0034158
2018,5,10,-.0184318
2018,5,11,.0075812
2018,5,14,-.0073252
2018,5,15,-.0011159
2018,5,16,-.0109573
2018,5,17,.0125893
2018,5,18,-.0038759
2018,5,21,.0093925
2018,5,22,-.0046265
2018,5,23,.0003536
2018,5,24,-.0056203
2018,5,25,.0020314
2018,5,28,-.0117608
2018,5,29,.0013505
2018,5,30,.006187
2018,6,1,-.0112352
2018,6,4,.0085707
2018,6,5,.0119513
2018,6,6,-.004009
2018,6,7,-.0155318
2018,6,8,.007785
2018,6,11,.0046878
2018,6,12,-.000523
2018,6,13,.0165169
2018,6,14,.0015415
2018,6,15,-.0086093
2018,6,18,-.0019397
2018,6,19,-.0076122
2018,6,20,-.006578
2018,6,21,.005318
2018,6,22,.0067828
2018,6,25,-.0093915
2018,6,26,-.0013605
2018,6,27,.0099555
2018,6,28,-.0147649
2018,6,29,-.004263
2018,7,2,.0007316
2018,7,3,-.0071691
2018,7,4,.0012521
2018,7,5,.0031702
2018,7,6,.0028084
2018,7,10,.0007523
2018,7,11,.0030227
2018,7,12,-.0063067
2018,7,13,.0082067
2018,7,16,.0070089
2018,7,17,-.0142709
2018,7,18,.0072507
2018,7,19,-.0047804
2018,7,20,.0000612
2018,7,23,.0095959
2018,7,24,-.0106231
2018,7,25,-.0134318
2018,7,26,.0076436
2018,7,27,-.0050153
2018,7,30,-.0033408
2018,7,31,.0001928
2018,8,1,.0057104
2018,8,2,-.0035754
2018,8,3,-.0077134
2018,8,6,.015224
2018,8,7,-.0057659
2018,8,8,.0070895
2018,8,9,-.010084
2018,8,10,.0124301
2018,8,13,-.0062483
2018,8,14,-.0040657
2018,8,15,.0004904
2018,8,16,-.0044098
2018,8,17,.0058003
2018,8,20,.0000146
2018,8,21,.0041059
2018,8,22,-.0056014
2018,8,23,.0071761
2018,8,24,-.0104052
2018,8,27,-.0064328
2018,8,28,-.0014634
2018,8,29,-.0085186
2018,8,30,.0149412
2018,8,31,-.0034759
2018,9,3,-.0009388
2018,9,4,.0001383
2018,9,5,-.0072136
2018,9,6,-.0088883
2018,9,10,.0018075
2018,9,11,.0047533
2018,9,12,-.0071546
2018,9,13,-.0034134
2018,9,14,-.0027081
2018,9,17,-.0237391
2018,9,18,-.0103607
2018,9,19,.0086156
2018,9,20,-.0079937
2018,9,21,-.0112135
2018,9,24,.0069283
2018,9,25,-.0074456
2018,9,26,-.0028221
2018,9,27,.0012746
2018,9,28,.0059985
2018,10,1,.0104326
2018,10,2,-.0136517
2018,10,3,.0004854
2018,10,4,.0112054
2018,10,5,.0005469
2018,10,8,-.0105556
2018,10,9,.0365753
2018,10,10,.0020551
2018,10,11,.008646
2018,10,15,.004268
2018,10,16,.003254
2018,10,17,.0108485
2018,10,18,.0136574
2018,10,19,.0037382
2018,10,22,.0192314
2018,10,23,.0124991
2018,10,24,.0311911
2018,10,25,-.0084729
2018,10,26,-.0115878
2018,10,29,-.003336
2018,10,30,-.024901
2018,10,31,-.0026408
2018,11,1,.0139048
2018,11,5,-.0070813
2018,11,6,.0147895
2018,11,7,.0011405
2018,11,8,.0096194
2018,11,9,-.0007527
2018,11,12,.0014362
2018,11,13,-.0081006
2018,11,14,-.0078136
2018,11,16,.0049894
2018,11,19,.0025455
2018,11,21,.0128437
2018,11,22,-.0020655
2018,11,23,-.009637
2018,11,26,.0014318
2018,11,27,-.0117917
2018,11,28,-.0093518
2018,11,29,-.0026833
2018,11,30,-.000228
2018,12,3,.0050846
2018,12,4,.0024941
2018,12,5,.0013725
2018,12,6,.0033274
2018,12,7,.0122157
2018,12,10,.0055702
2018,12,11,-.0032984
2018,12,12,.0002984
2018,12,13,.0021743
2018,12,14,.0024656
2018,12,17,.0004914
2018,12,18,.0042889
2018,12,19,-.0015487
2018,12,20,.00208
2018,12,21,-.0137569
2018,12,26,.0141629
2018,12,27,.004237
2018,12,28,-.0042241
2019,1,2,.0017467
2019,1,3,.0083366
2019,1,4,-.000345
2019,1,7,.0070386
2019,1,8,-.004626
2019,1,9,-.0083759
2019,1,10,.0009296
2019,1,11,.0008655
2019,1,14,-.0044526
2019,1,15,.003697
2019,1,16,-.0016001
2019,1,17,.0062541
2019,1,18,-.0051743
2019,1,21,.0095473
2019,1,22,.0030152
2019,1,23,-.0090379
2019,1,24,-.0020214
2019,1,28,-.0041733
2019,1,29,.0018937
2019,1,30,-.0062902
2019,1,31,.0050984
2019,2,1,-.0026539
2019,2,4,.0014728
2019,2,5,.000037
2019,2,6,.0196596
2019,2,7,-.0129888
2019,2,8,.0013704
2019,2,11,-.0008492
2019,2,12,-.0011193
2019,2,13,.0086078
2019,2,14,-.0076031
2019,2,15,.010142
2019,2,18,.0016673
2019,2,19,.0042634
2019,2,20,-.000112
2019,2,21,-.0153731
2019,2,22,-.0043846
2019,2,25,.0037858
2019,2,26,-.0073899
2019,2,27,.0130413
2019,2,28,.0098901
2019,3,1,.0090006
2019,3,6,-.0031644
2019,3,7,.0091379
2019,3,8,-.0070299
2019,3,11,-.0047199
2019,3,12,-.0039873
2019,3,13,-.0045149
2019,3,14,.0045748
2019,3,15,.0003034
2019,3,18,-.0023469
2019,3,19,.0033535
2019,3,20,.0133898
2019,3,21,.0018812
2019,3,22,.0045086
2019,3,25,.0014222
2019,3,26,-.0040652
