ano,mes,dia,SMB
2019,3,20,.0165483
2019,3,21,-.0004237
2019,3,22,.0017187
2019,3,25,.0027933
2019,3,26,-.0055557
2019,3,27,-.002638
2019,3,28,-.0148535
2019,3,29,-.004159
2019,4,1,.000715
2019,4,2,.0088611
2019,4,3,-.0015144
2019,4,4,-.007888
2019,4,5,-.0031
2019,4,8,-.0001194
2019,4,9,.003124
2019,4,10,.0043531
2019,4,11,-.0015894
2019,4,12,-.0062071
2019,4,15,-.0028098
2019,4,16,-.0017116
2019,4,17,.0004008
2019,4,18,-.0032611
2019,4,22,-.0013159
2019,4,23,-.0000212
2019,4,24,-.0012222
2019,4,25,-.0058423
2019,4,26,-.0069085
2019,4,29,-.0033767
2019,4,30,-.0049934
2019,5,2,.0060079
2019,5,3,-.0071958
2019,5,6,.0019236
2019,5,7,-.0072208
2019,5,8,.0003254
2019,5,9,.0021108
2019,5,10,.0073213
2019,5,13,.0040924
2019,5,14,-.0080223
2019,5,15,-.0137889
2019,5,16,.0016243
2019,5,17,-.0072185
2019,5,20,-.0044896
2019,5,21,-.0034343
2019,5,22,-.0016267
2019,5,23,.0020256
2019,5,24,.0022643
2019,5,27,.003449
2019,5,28,-.0056803
2019,5,29,-.0015901
2019,5,30,-.0024666
2019,5,31,-.0023954
2019,6,3,.0044585
2019,6,4,.003922
2019,6,5,.0041456
2019,6,6,.0036116
2019,6,7,.0033024
2019,6,10,-.0073583
2019,6,11,.006598
2019,6,12,.0040898
2019,6,13,-.0045535
2019,6,14,.011691
2019,6,17,.0014427
2019,6,18,-.0051709
2019,6,19,-.0007357
2019,6,21,.0011795
2019,6,24,.0138758
2019,6,25,.0100408
2019,6,26,.0026435
2019,6,27,-.005924
2019,6,28,.006413
2019,7,1,.0040225
2019,7,2,.0062476
2019,7,3,.0012472
2019,7,4,-.0011086
2019,7,5,.0054046
2019,7,8,.0301737
2019,7,10,-.0017234
2019,7,11,-.0050006
2019,7,12,.0043714
2019,7,15,.0085672
2019,7,16,.0044747
2019,7,17,-.0000259
2019,7,18,-.0006897
2019,7,19,-.0020722
2019,7,22,-.0091813
2019,7,23,.0065312
2019,7,24,-.0138181
2019,7,25,.0024693
2019,7,26,-.0046889
2019,7,29,-.0046233
2019,7,30,.0079968
2019,7,31,-.0023762
2019,8,1,-.0088271
2019,8,2,-.005506
2019,8,5,.0074068
2019,8,6,-.0016975
2019,8,7,.0023768
2019,8,8,.0074644
2019,8,9,-.0085161
2019,8,12,.0076861
2019,8,13,.004598
2019,8,14,.0028338
2019,8,15,-.0210722
2019,8,16,-.0108855
2019,8,19,-.0051379
2019,8,20,-.0135475
2019,8,21,.0024454
2019,8,22,.0122965
2019,8,23,-.0027662
2019,8,26,-.0115972
2019,8,27,.000583
2019,8,28,.0069034
2019,8,29,.008039
2019,8,30,.0176713
2019,9,2,.002551
2019,9,3,.006557
2019,9,4,-.0149895
2019,9,5,-.0057947
2019,9,6,.001302
2019,9,9,.0000725
2019,9,10,.0040629
2019,9,11,.0076545
2019,9,12,-.0055372
2019,9,13,-.0006703
2019,9,16,-.0073888
2019,9,17,-.002198
2019,9,18,.0055205
2019,9,19,-.0012491
2019,9,20,-.0059922
2019,9,23,-.0005451
2019,9,24,-.0002727
2019,9,25,-.0024497
2019,9,26,-.0024075
2019,9,27,-.0030226
2019,9,30,.0023533
2019,10,1,.0024988
2019,10,2,.0035795
2019,10,3,.0009185
2019,10,4,-.0027391
2019,10,7,.0053352
2019,10,8,.0010856
2019,10,9,.0029376
2019,10,10,.0019117
2019,10,11,-.0074437
2019,10,14,.0075738
2019,10,15,-.0073804
2019,10,16,-.0058487
2019,10,17,.0040849
2019,10,18,.001456
2019,10,21,.0033146
2019,10,22,.0056859
2019,10,23,-.0039079
2019,10,24,.0005548
2019,10,25,-.002699
2019,10,28,-.0027998
2019,10,29,-.0003238
2019,10,30,-.0020036
2019,10,31,.0040876
2019,11,1,.0091091
2019,11,4,.0114536
2019,11,5,-.0075699
2019,11,6,.0071767
2019,11,7,-.0051089
2019,11,8,.0012454
2019,11,11,-.00416
2019,11,12,.0051828
2019,11,13,.0028989
2019,11,14,.0125312
2019,11,18,.0015193
2019,11,19,.003957
2019,11,21,-.0042018
2019,11,22,.000571
2019,11,25,.0057954
2019,11,26,.0064268
2019,11,27,-.0101879
2019,11,28,.001504
2019,11,29,-.0029326
2019,12,2,-.0059299
2019,12,3,-.0094344
2019,12,4,.0058001
2019,12,5,.0013651
2019,12,6,.0091325
2019,12,9,.0078659
2019,12,10,.0123395
2019,12,11,.0054131
2019,12,12,.003875
2019,12,13,.0100145
2019,12,16,.0112982
2019,12,17,-.0042175
2019,12,18,-.0049326
2019,12,19,-.0038821
2019,12,20,-.0023024
2019,12,23,.0136475
2019,12,26,.0129238
2019,12,27,.0067851
2019,12,30,.0080856
2020,1,2,-.0008197
2020,1,3,.0096542
2020,1,6,.0097912
2020,1,7,.0020347
2020,1,8,-.0067042
2020,1,9,-.0016387
2020,1,10,.0050989
2020,1,13,-.0023382
2020,1,14,.0058919
2020,1,15,.013304
2020,1,16,-.0013821
2020,1,17,-.0072107
2020,1,20,.0074605
2020,1,21,.006478
2020,1,22,-.0073673
2020,1,23,.0007733
2020,1,24,-.0003086
2020,1,27,-.0051974
2020,1,28,-.0061463
2020,1,29,-.0075338
2020,1,30,-.0148531
2020,1,31,-.0057463
2020,2,3,.0177923
2020,2,4,.0047642
2020,2,5,-.002693
2020,2,6,-.0076906
2020,2,7,-.0068773
2020,2,10,-.0208708
2020,2,11,.0028039
2020,2,12,-.0051527
2020,2,13,.0029505
2020,2,14,.0039342
2020,2,17,-.0011773
2020,2,18,.0077696
2020,2,19,.0040814
2020,2,20,.0103385
2020,2,21,.0010991
2020,2,26,-.0152188
2020,2,27,-.006278
2020,2,28,-.0183652
2020,3,2,.0138329
2020,3,3,-.0054776
2020,3,4,-.0087947
2020,3,5,-.0220592
2020,3,6,.0016406
2020,3,9,-.0261851
2020,3,10,.0011345
2020,3,11,.0190953
2020,3,12,-.0091763
2020,3,13,-.0412115
2020,3,16,-.0028753
2020,3,17,-.0547439
2020,3,18,-.0758975
2020,3,19,.0296807
2020,3,20,-.0145667
2020,3,23,-.0128644
2020,3,24,-.0111538
2020,3,25,.0479936
2020,3,26,.0229581
2020,3,27,.0352462
2020,3,30,-.0186027
2020,3,31,-.02439
2020,4,1,-.0158345
2020,4,2,-.0234253
2020,4,3,.0010313
2020,4,6,-.0280837
2020,4,7,.0203325
2020,4,8,-.002827
2020,4,9,.0262922
2020,4,13,.0039273
2020,4,14,.0076988
2020,4,15,.0194478
2020,4,16,.0014106
2020,4,17,.0016161
2020,4,20,.0033043
2020,4,22,.0251771
2020,4,23,.0057971
2020,4,24,-.0138464
2020,4,27,-.0014003
2020,4,28,.0087921
2020,4,29,.0077088
2020,4,30,-.0056906
2020,5,4,-.0040348
2020,5,5,-.0104768
2020,5,6,.0008233
2020,5,7,-.0205353
2020,5,8,-.0176595
2020,5,11,-.0090414
2020,5,12,-.0120165
2020,5,13,-.0173871
2020,5,14,-.0009928
2020,5,15,.022166
2020,5,18,.0088442
2020,5,19,-.0007757
2020,5,20,.0121467
2020,5,21,.0103987
2020,5,22,-.0128936
2020,5,25,.0070006
2020,5,26,.0042311
2020,5,27,.0088279
2020,5,28,.0022594
2020,5,29,-.0082025
2020,6,1,.0267515
2020,6,2,.0197256
2020,6,3,.0264427
2020,6,4,.0184164
2020,6,5,.0063585
2020,6,8,.018053
2020,6,9,-.0020716
2020,6,10,-.0217
2020,6,12,-.0076036
2020,6,15,-.0021968
2020,6,16,-.006979
2020,6,17,.0063215
2020,6,18,-.0048155
2020,6,19,.0103727
2020,6,22,.0326773
2020,6,23,.0063791
2020,6,24,-.0055844
2020,6,25,-.0092446
2020,6,26,-.0048038
2020,6,29,.0034493
2020,6,30,.0054137
2020,7,1,.0142673
2020,7,2,.0075948
2020,7,3,.009381
2020,7,6,-.0009673
2020,7,7,.0082361
2020,7,8,-.0000438
2020,7,9,-.0029245
2020,7,10,.0157446
2020,7,13,.0012598
2020,7,14,-.0085468
2020,7,15,-.009499
2020,7,16,.0007754
2020,7,17,-.0156925
2020,7,20,-.0059882
2020,7,21,.0070558
2020,7,22,-.0115574
2020,7,23,-.0059037
2020,7,24,-.0108912
2020,7,27,-.0092926
2020,7,28,.0014082
2020,7,29,.0079379
2020,7,30,.0065073
2020,7,31,-.0092803
2020,8,3,-.0109639
2020,8,4,-.0059241
2020,8,5,.0151655
2020,8,6,-.0158287
2020,8,7,.0082055
2020,8,10,-.012089
2020,8,11,.0188231
2020,8,12,-.0189289
2020,8,13,.0084289
2020,8,14,.0005074
2020,8,17,-.0169866
2020,8,18,.0156002
2020,8,19,.0025242
2020,8,20,.0132057
2020,8,21,.0087823
2020,8,24,-.0082871
2020,8,25,.0053609
2020,8,26,-.0004221
2020,8,27,-.0092847
2020,8,28,-.0036488
2020,8,31,.0116102
2020,9,1,-.0046237
2020,9,2,.0169989
2020,9,3,-.0051611
2020,9,4,.0064099
2020,9,8,.0052914
2020,9,9,-.0225668
2020,9,10,.0033957
2020,9,11,-.0049829
2020,9,14,.0189343
2020,9,15,-.0062665
2020,9,16,.0057324
2020,9,17,-.0112527
2020,9,18,.0016745
2020,9,21,-.0149779
2020,9,22,.0003309
2020,9,23,-.0118595
2020,9,24,-.0050019
2020,9,25,.0055359
2020,9,28,.0031366
2020,9,29,-.0102783
2020,9,30,.0096636
2020,10,1,.0202915
2020,10,2,.0000949
2020,10,5,-.0116395
2020,10,6,.0078189
2020,10,7,.0093028
2020,10,8,-.0050748
2020,10,9,.0170968
2020,10,13,.0002584
2020,10,14,-.0005767
2020,10,15,.0025529
2020,10,16,.000838
2020,10,19,-.0048737
2020,10,20,.0005449
2020,10,21,.0014679
2020,10,22,-.0162425
2020,10,23,.0042935
2020,10,26,-.0134249
2020,10,27,-.0010791
2020,10,28,-.0222578
2020,10,29,.0137254
2020,10,30,-.0090584
2020,11,3,-.0066988
2020,11,4,.0119445
2020,11,5,-.0074969
2020,11,6,.0207912
2020,11,9,-.0133817
2020,11,10,-.0093762
2020,11,11,.0031097
2020,11,12,-.0067297
2020,11,13,.008283
2020,11,16,-.0004923
2020,11,17,-.0010332
2020,11,18,.0036892
2020,11,19,.008002
2020,11,20,.0061432
2020,11,23,-.0009603
2020,11,24,.0060598
2020,11,25,.0247443
2020,11,26,-.0015285
2020,11,27,.001529
2020,11,30,-.0041407
2020,12,1,.0002604
2020,12,2,.0158601
2020,12,3,.0070423
2020,12,4,.0025255
2020,12,7,-.0017798
2020,12,8,.0024248
2020,12,9,-.002599
2020,12,10,-.0085447
2020,12,11,.0020277
2020,12,14,.0017135
2020,12,15,-.0060961
2020,12,16,-.0068823
2020,12,17,-.0065934
2020,12,18,-.0025941
2020,12,21,-.0016848
2020,12,22,-.0184041
2020,12,23,.0023054
2020,12,28,-.0072929
2020,12,29,.0070172
2020,12,30,.006593
2021,1,4,.0004215
2021,1,5,-.0076098
2021,1,6,-.010819
2021,1,7,-.0238169
2021,1,8,-.0046084
2021,1,11,.0087242
2021,1,12,.0081218
2021,1,13,.0048229
2021,1,14,.0014236
2021,1,15,.0079062
2021,1,18,-.0083936
2021,1,19,-.008338
2021,1,20,.0098823
2021,1,21,-.0008339
2021,1,22,-.0060624
2021,1,26,-.0025265
2021,1,27,.00438
2021,1,28,.0031128
2021,1,29,.011734
2021,2,1,.0024229
2021,2,2,.0091267
2021,2,3,-.0017589
2021,2,4,-.0013936
2021,2,5,-.0028688
2021,2,8,-.0029114
2021,2,9,-.0042547
2021,2,10,-.0106844
2021,2,11,-.0046008
2021,2,12,.0003628
2021,2,17,-.0028196
2021,2,18,-.0027624
2021,2,19,-.0045444
2021,2,22,.0043457
2021,2,23,-.005466
2021,2,24,.0048946
2021,2,25,.0014032
2021,2,26,-.0081587
2021,3,1,-.0092751
2021,3,2,.0039653
2021,3,3,-.0057125
2021,3,4,-.0028469
2021,3,5,.0051474
2021,3,8,-.0098014
2021,3,9,-.0187112
2021,3,10,.00791
2021,3,11,.0182489
2021,3,12,.0130608
2021,3,15,.0017198
2021,3,16,-.0068496
2021,3,17,.002404
2021,3,18,-.0027948
2021,3,19,.0092281
2021,3,22,.0052931
2021,3,23,.004217
2021,3,24,-.0054839
2021,3,25,-.0025882
2021,3,26,-.0105347
2021,3,29,-.0003307
2021,3,30,.0127239
2021,3,31,.0030155
2021,4,1,.0076372
2021,4,5,.0041725
2021,4,6,.0142028
2021,4,7,-.0049651
2021,4,8,-.000635
2021,4,9,.0171581
2021,4,12,.0026002
2021,4,13,-.0064333
2021,4,14,.0076246
2021,4,15,.0181758
2021,4,16,.0080832
2021,4,19,.0165606
2021,4,20,-.0010818
2021,4,22,.0083003
2021,4,23,-.0048287
2021,4,26,.0162624
2021,4,27,.0025751
2021,4,28,-.0087066
2021,4,29,.0153406
2021,4,30,.0025631
2021,5,3,.0028676
2021,5,4,.0059304
2021,5,5,-.0038327
2021,5,6,.0010582
2021,5,7,.0001463
2021,5,10,.0016713
2021,5,11,-.008705
2021,5,12,.0079332
2021,5,13,-.0081724
2021,5,14,.0134289
2021,5,17,.005965
2021,5,18,-.0007921
2021,5,19,-.007698
2021,5,20,.0016878
2021,5,21,-.0156797
2021,5,24,-.0158594
2021,5,25,.0008951
2021,5,26,.0099841
2021,5,27,.0160032
2021,5,28,.0018709
2021,5,31,.0079688
2021,6,1,-.0012005
2021,6,2,.0056556
2021,6,4,.0133892
2021,6,7,-.0106185
2021,6,8,.0069357
2021,6,9,-.0014763
2021,6,10,-.0017218
2021,6,11,-.0020066
2021,6,14,.008621
2021,6,15,.002279
2021,6,16,.0071805
2021,6,17,-.0056964
2021,6,18,.0088433
2021,6,21,.0051284
2021,6,22,.0002226
2021,6,23,.0179372
2021,6,24,-.0031877
2021,6,25,.0039471
2021,6,28,.0021267
2021,6,29,-.000868
2021,6,30,.0091975
2021,7,1,-.0086326
2021,7,2,-.0004993
2021,7,5,.0084544
2021,7,6,-.0086852
2021,7,7,-.0086586
2021,7,8,-.0006321
2021,7,12,-.0039752
2021,7,13,.0005676
2021,7,14,.0018558
2021,7,15,-.000304
2021,7,16,.0032446
2021,7,19,-.0022347
2021,7,20,.0029888
2021,7,21,-.0021208
2021,7,22,.0033573
2021,7,23,-.0058779
2021,7,26,-.0125114
2021,7,27,-.0059383
2021,7,28,.000071
2021,7,29,.0035193
2021,7,30,.0036187
2021,8,2,-.0018662
2021,8,3,-.0079264
2021,8,4,-.0042019
2021,8,5,-.0061292
2021,8,6,-.0039853
2021,8,9,.0022527
2021,8,10,-.0005847
2021,8,11,-.0061579
2021,8,12,-.0065871
2021,8,13,-.012643
2021,8,16,-.0312669
2021,8,17,-.0059185
2021,8,18,.0198926
2021,8,19,-.002994
2021,8,20,.0031493
2021,8,23,.0019568
2021,8,24,.0122312
2021,8,25,.0076991
2021,8,26,-.006714
2021,8,27,.0077223
2021,8,30,.0004132
2021,8,31,-.00877
2021,9,1,-.0156724
2021,9,2,-.0104973
2021,9,3,-.0007291
2021,9,6,-.0004624
2021,9,8,-.0239994
2021,9,9,.0012909
2021,9,10,.010831
2021,9,13,.0150834
2021,9,14,.0014506
2021,9,15,.0080093
2021,9,16,-.0012103
2021,9,17,.0080229
2021,9,20,-.0115255
2021,9,21,.0084155
2021,9,22,.0093445
2021,9,23,-.0055888
2021,9,24,.00007
2021,9,27,-.0023283
2021,9,28,-.0170545
2021,9,29,-.0070342
2021,9,30,-.0063293
2021,10,1,.0201318
2021,10,4,-.0071552
2021,10,5,-.0116168
2021,10,6,-.0079128
2021,10,7,.0026761
2021,10,8,.0142576
2021,10,11,.0036226
2021,10,13,.0060884
2021,10,14,-.0046727
2021,10,15,-.0028044
2021,10,18,.0053296
2021,10,19,-.0106303
2021,10,20,-.0011214
2021,10,21,-.0102701
2021,10,22,-.0117419
2021,10,25,.014278
2021,10,26,-.0214816
2021,10,27,-.0046875
2021,10,28,-.020995
2021,10,29,-.0080112
2021,11,1,.0201859
2021,11,3,.0052642
2021,11,4,-.0066365
2021,11,5,.0077112
2021,11,8,-.0087803
2021,11,9,.0029567
2021,11,10,.0192814
2021,11,11,.0155654
2021,11,12,-.0260627
2021,11,16,-.0280829
2021,11,17,-.0116338
2021,11,18,.005078
2021,11,19,.0080438
2021,11,22,-.0041961
2021,11,23,-.0205344
2021,11,24,.0075749
2021,11,25,.0114873
2021,11,26,-.0116489
2021,11,29,-.0059537
2021,11,30,-.0099524
2021,12,1,-.0061211
2021,12,2,-.0057723
2021,12,3,.0316813
2021,12,6,.0171372
2021,12,7,-.0044617
2021,12,8,.0274851
2021,12,9,.0037884
2021,12,10,.0158743
2021,12,13,-.0050469
2021,12,14,-.0237049
2021,12,15,.0008363
2021,12,16,-.0072675
2021,12,17,.0081282
2021,12,20,-.0042533
2021,12,21,-.0086368
2021,12,22,.0031557
2021,12,23,.0004205
2021,12,27,.0068226
2021,12,28,.0127192
2021,12,29,.0011342
2021,12,30,.0064929
2022,1,3,-.0223029
2022,1,4,-.0308895
2022,1,5,-.0200581
2022,1,6,-.0150677
2022,1,7,.009261
2022,1,10,-.0055622
2022,1,11,.0067376
2022,1,12,.0118211
2022,1,13,-.0130998
2022,1,14,-.0050413
2022,1,17,.0116618
2022,1,18,-.0201227
2022,1,19,.001964
2022,1,20,.0298462
2022,1,21,.0013822
2022,1,24,-.0059371
2022,1,25,.0166042
2022,1,26,.0035573
2022,1,27,.0064801
2022,1,28,.0050715
2022,1,31,.0328833
2022,2,1,.0020451
2022,2,2,.0023624
2022,2,3,-.00159
2022,2,4,-.0186483
2022,2,7,-.0045569
2022,2,8,.0026728
2022,2,9,-.015911
2022,2,10,.0008631
2022,2,11,-.0169674
2022,2,14,-.0125265
2022,2,15,.0193384
2022,2,16,-.0036213
2022,2,17,-.0035584
2022,2,18,.0095072
2022,2,21,-.0215736
2022,2,22,-.0012744
2022,2,23,-.0063049
2022,2,24,-.0018508
2022,2,25,-.0004015
2022,3,2,-.0125157
2022,3,3,-.0019701
2022,3,4,-.006284
2022,3,7,-.0196673
2022,3,8,.0090956
2022,3,9,.0092836
2022,3,10,.0078982
2022,3,11,-.0267732
2022,3,14,-.0137105
2022,3,15,.0105887
2022,3,16,.0023447
2022,3,17,-.007201
2022,3,18,.0141542
2022,3,21,-.0003015
2022,3,22,-.0024039
2022,3,23,.0059865
2022,3,24,.0139996
2022,3,25,.0091276
2022,3,28,.0054131
2022,3,29,.0117804
2022,3,30,-.007051
2022,3,31,-.0111347
2022,4,1,.0007895
2022,4,4,.0188642
2022,4,5,-.0063212
2022,4,6,-.0166275
2022,4,7,.0086925
2022,4,8,-.00619
2022,4,11,-.0067341
2022,4,12,-.0063561
2022,4,13,.0119716
2022,4,14,-.0108711
2022,4,18,.0039531
2022,4,19,.0113552
2022,4,20,-.0046247
2022,4,22,-.0071487
2022,4,25,.0091098
2022,4,26,-.0063634
2022,4,27,-.0080986
2022,4,28,.0044901
2022,4,29,.0038198
2022,5,2,.0008365
2022,5,3,-.0087986
2022,5,4,.0055713
2022,5,5,-.0071621
2022,5,6,-.0141983
2022,5,9,-.0261857
2022,5,10,.0128473
2022,5,11,-.0150008
2022,5,12,.0011884
2022,5,13,.0043934
2022,5,16,.0105377
2022,5,17,-.0008903
2022,5,18,-.0077919
2022,5,19,.0060425
2022,5,20,-.0050172
2022,5,23,.0001228
2022,5,24,-.0137465
2022,5,25,.0089829
2022,5,26,.0121052
2022,5,27,-.0005834
2022,5,30,-.0034762
2022,5,31,-.0080411
2022,6,1,-.0125341
2022,6,2,-.0014192
2022,6,3,.0087873
2022,6,6,-.0154235
2022,6,7,.0003067
2022,6,8,-.0042344
2022,6,9,-.0011148
2022,6,10,-.0103019
2022,6,13,-.0158329
2022,6,14,-.0200818
2022,6,15,.0156051
2022,6,17,.003922
2022,6,20,-.0033361
2022,6,21,-.0093587
2022,6,22,.005257
2022,6,23,.0148054
2022,6,24,-.0030982
2022,6,27,-.0050177
2022,6,28,-.0167769
2022,6,29,-.0090975
2022,6,30,-.0002726
2022,7,1,.0044007
2022,7,4,-.006707
2022,7,5,.0101705
2022,7,6,.0210541
2022,7,7,.0048559
2022,7,8,.0040883
2022,7,11,-.0025841
2022,7,12,.0085172
2022,7,13,.0037618
2022,7,14,-.0193206
2022,7,15,-.0014695
2022,7,18,-.0129122
2022,7,19,-.00279
2022,7,20,.0269016
2022,7,21,.0165065
2022,7,22,-.0030326
2022,7,25,-.0154616
2022,7,26,-.0041386
2022,7,27,.0036682
2022,7,28,.0158033
2022,7,29,-.0003304
2022,8,1,.0090434
2022,8,2,-.0023054
2022,8,3,.017178
2022,8,4,.0098051
2022,8,5,.0200305
2022,8,8,.0015757
2022,8,9,-.0104564
2022,8,10,.0132252
2022,8,11,-.0077046
2022,8,12,-.0137681
2022,8,15,.0283215
2022,8,16,-.0185939
2022,8,17,-.0132012
2022,8,18,-.0160161
2022,8,19,-.0045111
2022,8,22,-.0054328
2022,8,23,.0043945
2022,8,24,.0108843
2022,8,25,.0034084
2022,8,26,.0012424
2022,8,29,.0018605
2022,8,30,-.0051303
2022,8,31,.0013349
2022,9,1,.004805
2022,9,2,-.0048386
2022,9,5,-.0025337
2022,9,6,-.0060565
2022,9,8,.0075547
2022,9,9,.0023311
2022,9,12,.0085541
2022,9,13,.0086814
2022,9,14,.0050587
2022,9,15,.0069992
2022,9,16,-.0037478
2022,9,19,-.0055787
2022,9,20,-.0067359
2022,9,21,.0085123
2022,9,22,-.0042059
2022,9,23,.0125601
2022,9,26,-.0067856
2022,9,27,-.0088061
2022,9,28,.0107642
2022,9,29,.0039297
2022,9,30,.009724
2022,10,3,-.0158816
2022,10,4,.0049782
2022,10,5,.0111283
2022,10,6,.0118979
2022,10,7,.002949
2022,10,10,-.0120991
2022,10,11,-.0029532
2022,10,13,.01219
2022,10,14,.0070745
2022,10,17,-.007114
2022,10,18,-.0200159
2022,10,19,-.0058641
2022,10,20,-.0226429
2022,10,21,-.0032356
2022,10,24,.0035313
2022,10,25,.0106811
2022,10,26,-.0144672
2022,10,27,-.008792
2022,10,28,.0008118
2022,10,31,-.0049187
2022,11,1,.0095146
2022,11,3,.0173947
2022,11,4,-.0013224
2022,11,7,-.0118576
2022,11,8,-.0053561
2022,11,9,-.0081767
2022,11,10,-.0111304
2022,11,11,-.0343045
2022,11,14,-.0021779
2022,11,16,-.0057408
2022,11,17,.001981
2022,11,18,-.009676
2022,11,21,-3.40e-06
2022,11,22,-.0040806
2022,11,23,-.0116642
2022,11,24,.008471
2022,11,25,-.0014118
2022,11,28,-.0156432
2022,11,29,.0062129
2022,11,30,-.0075232
