ano,mes,dia,Swap_1M
2005,9,16,.0007042
2005,9,19,.0007039
2005,9,20,.0007042
2005,9,21,.0007029
2005,9,22,.0007025
2005,9,23,.0007022
2005,9,26,.0007022
2005,9,27,.0007022
2005,9,28,.0007015
2005,9,29,.0007009
2005,9,30,.0007015
2005,10,3,.0007012
2005,10,4,.0007005
2005,10,5,.0006992
2005,10,6,.0006992
2005,10,7,.0006979
2005,10,10,.0006969
2005,10,11,.0006962
2005,10,13,.0006959
2005,10,14,.0006952
2005,10,17,.0006935
2005,10,18,.0006925
2005,10,19,.0006925
2005,10,20,.0006862
2005,10,21,.0006859
2005,10,24,.0006855
2005,10,25,.0006849
2005,10,26,.0006849
2005,10,27,.0006849
2005,10,28,.0006849
2005,10,31,.0006842
2005,11,1,.0006842
2005,11,3,.0006822
2005,11,4,.0006822
2005,11,7,.0006802
2005,11,8,.0006795
2005,11,9,.0006765
2005,11,10,.0006748
2005,11,11,.0006741
2005,11,14,.0006731
2005,11,16,.0006698
2005,11,17,.0006691
2005,11,18,.0006678
2005,11,21,.0006661
2005,11,22,.0006648
2005,11,23,.0006631
2005,11,24,.0006637
2005,11,25,.0006641
2005,11,28,.0006631
2005,11,29,.0006621
2005,11,30,.0006604
2005,12,1,.0006607
2005,12,2,.0006607
2005,12,5,.0006584
2005,12,6,.0006574
2005,12,7,.0006563
2005,12,8,.0006553
2005,12,9,.0006533
2005,12,12,.0006526
2005,12,13,.0006516
2005,12,14,.0006496
2005,12,15,.0006503
2005,12,16,.0006503
2005,12,19,.0006503
2005,12,20,.0006496
2005,12,21,.0006493
2005,12,22,.0006493
2005,12,23,.0006493
2005,12,26,.0006489
2005,12,27,.0006483
2005,12,28,.0006479
2005,12,29,.0006472
2006,1,2,.0006469
2006,1,3,.0006462
2006,1,4,.0006452
2006,1,5,.0006442
2006,1,6,.0006439
2006,1,9,.0006425
2006,1,10,.0006408
2006,1,11,.0006402
2006,1,12,.0006388
2006,1,13,.0006378
2006,1,16,.0006368
2006,1,17,.0006351
2006,1,18,.0006351
2006,1,19,.0006297
2006,1,20,.000629
2006,1,23,.0006293
2006,1,24,.0006293
2006,1,26,.0006303
2006,1,27,.0006303
2006,1,30,.0006293
2006,1,31,.000629
2006,2,1,.000628
2006,2,2,.000627
2006,2,3,.000627
2006,2,6,.0006253
2006,2,7,.0006253
2006,2,8,.0006239
2006,2,9,.0006236
2006,2,10,.0006232
2006,2,13,.0006212
2006,2,14,.0006202
2006,2,15,.0006195
2006,2,16,.0006185
2006,2,17,.0006171
2006,2,20,.0006154
2006,2,21,.0006144
2006,2,22,.0006141
2006,2,23,.000613
2006,2,24,.0006123
2006,3,1,.0006113
2006,3,2,.00061
2006,3,3,.0006089
2006,3,6,.0006069
2006,3,7,.0006059
2006,3,8,.0006055
2006,3,9,.0006045
2006,3,10,.0006045
2006,3,13,.0006035
2006,3,14,.0006028
2006,3,15,.0006014
2006,3,16,.0006018
2006,3,17,.0006011
2006,3,20,.0006004
2006,3,21,.0006008
2006,3,22,.0006004
2006,3,23,.0006004
2006,3,24,.0006008
2006,3,27,.0006001
2006,3,28,.0005987
2006,3,29,.000598
2006,3,30,.0005977
2006,3,31,.0005973
2006,4,3,.0005953
2006,4,4,.0005936
2006,4,5,.0005919
2006,4,6,.0005905
2006,4,7,.0005905
2006,4,10,.0005885
2006,4,11,.0005867
2006,4,12,.0005847
2006,4,13,.000583
2006,4,17,.0005813
2006,4,18,.0005795
2006,4,19,.0005775
2006,4,20,.0005782
2006,4,24,.0005785
2006,4,25,.0005782
2006,4,26,.0005778
2006,4,27,.0005775
2006,4,28,.0005775
2006,5,2,.0005782
2006,5,3,.0005771
2006,5,4,.0005768
2006,5,5,.0005768
2006,5,8,.0005754
2006,5,9,.0005741
2006,5,10,.000573
2006,5,11,.000572
2006,5,12,.000572
2006,5,15,.0005706
2006,5,16,.0005699
2006,5,17,.0005699
2006,5,18,.0005686
2006,5,19,.0005682
2006,5,22,.0005689
2006,5,23,.0005689
2006,5,24,.000572
2006,5,25,.0005692
2006,5,26,.0005672
2006,5,29,.0005665
2006,5,30,.0005665
2006,5,31,.0005644
2006,6,1,.0005606
2006,6,2,.000561
2006,6,5,.0005606
2006,6,6,.000561
2006,6,7,.0005606
2006,6,8,.0005599
2006,6,9,.0005599
2006,6,12,.0005596
2006,6,13,.0005596
2006,6,14,.0005593
2006,6,16,.0005586
2006,6,19,.0005582
2006,6,20,.0005582
2006,6,21,.0005579
2006,6,22,.0005579
2006,6,23,.0005575
2006,6,26,.0005568
2006,6,27,.0005565
2006,6,28,.0005558
2006,6,29,.0005558
2006,6,30,.0005551
2006,7,3,.0005544
2006,7,4,.0005537
2006,7,5,.0005537
2006,7,6,.000553
2006,7,7,.0005523
2006,7,10,.0005506
2006,7,11,.0005496
2006,7,12,.0005485
2006,7,13,.0005485
2006,7,14,.0005475
2006,7,17,.0005461
2006,7,18,.0005458
2006,7,19,.0005447
2006,7,20,.0005434
2006,7,21,.0005434
2006,7,24,.0005427
2006,7,25,.000542
2006,7,26,.000542
2006,7,27,.0005423
2006,7,28,.0005423
2006,7,31,.000542
2006,8,1,.0005409
2006,8,2,.000542
2006,8,3,.0005416
2006,8,4,.000542
2006,8,7,.0005409
2006,8,8,.0005399
2006,8,9,.0005402
2006,8,10,.0005395
2006,8,11,.0005399
2006,8,14,.0005389
2006,8,15,.0005389
2006,8,16,.0005382
2006,8,17,.0005371
2006,8,18,.0005371
2006,8,21,.0005364
2006,8,22,.0005357
2006,8,23,.0005354
2006,8,24,.000535
2006,8,25,.000534
2006,8,28,.0005336
2006,8,29,.0005323
2006,8,30,.0005319
2006,8,31,.000525
2006,9,1,.000525
2006,9,4,.0005246
2006,9,5,.0005243
2006,9,6,.0005239
2006,9,8,.0005239
2006,9,11,.0005236
2006,9,12,.0005232
2006,9,13,.0005229
2006,9,14,.0005225
2006,9,15,.0005222
2006,9,18,.0005215
2006,9,19,.0005211
2006,9,20,.0005211
2006,9,21,.0005211
2006,9,22,.0005208
2006,9,25,.0005201
2006,9,26,.0005201
2006,9,27,.0005197
2006,9,28,.000519
2006,9,29,.0005187
2006,10,2,.0005194
2006,10,3,.0005183
2006,10,4,.000518
2006,10,5,.0005173
2006,10,6,.000517
2006,10,9,.0005152
2006,10,10,.0005142
2006,10,11,.0005135
2006,10,13,.0005121
2006,10,16,.0005103
2006,10,17,.0005103
2006,10,18,.0005096
2006,10,19,.0005068
2006,10,20,.0005068
2006,10,23,.0005072
2006,10,24,.0005068
2006,10,25,.0005061
2006,10,26,.0005065
2006,10,27,.0005061
2006,10,30,.0005065
2006,10,31,.0005061
2006,11,1,.0005061
2006,11,3,.0005058
2006,11,6,.0005051
2006,11,7,.0005051
2006,11,8,.0005047
2006,11,9,.0005037
2006,11,10,.0005037
2006,11,13,.0005026
2006,11,14,.0005016
2006,11,16,.0005002
2006,11,17,.0005005
2006,11,21,.0004995
2006,11,22,.0004984
2006,11,23,.0004977
2006,11,24,.000497
2006,11,27,.0004963
2006,11,28,.0004949
2006,11,29,.0004942
2006,11,30,.0004904
2006,12,1,.0004907
2006,12,4,.0004907
2006,12,5,.0004907
2006,12,6,.0004904
2006,12,7,.00049
2006,12,8,.00049
2006,12,11,.0004897
2006,12,12,.0004893
2006,12,13,.000489
2006,12,14,.0004886
2006,12,15,.0004886
2006,12,18,.0004883
2006,12,19,.0004883
2006,12,20,.0004886
2006,12,21,.0004886
2006,12,22,.0004886
2006,12,26,.0004879
2006,12,27,.0004876
2006,12,28,.0004879
2007,1,2,.0004883
2007,1,3,.0004879
2007,1,4,.0004876
2007,1,5,.0004872
2007,1,8,.0004858
2007,1,9,.0004858
2007,1,10,.0004851
2007,1,11,.0004844
2007,1,12,.0004841
2007,1,15,.0004834
2007,1,16,.0004826
2007,1,17,.0004812
2007,1,18,.0004805
2007,1,19,.0004802
2007,1,22,.0004802
2007,1,23,.0004795
2007,1,24,.0004795
2007,1,26,.0004826
2007,1,29,.0004819
2007,1,30,.0004816
2007,1,31,.0004809
2007,2,1,.0004816
2007,2,2,.0004816
2007,2,5,.0004809
2007,2,6,.0004802
2007,2,7,.0004798
2007,2,8,.0004795
2007,2,9,.0004788
2007,2,12,.0004781
2007,2,13,.0004781
2007,2,14,.0004774
2007,2,15,.000477
2007,2,16,.000477
2007,2,21,.000476
2007,2,22,.000476
2007,2,23,.0004756
2007,2,26,.0004746
2007,2,27,.0004749
2007,2,28,.0004749
2007,3,1,.0004749
2007,3,2,.0004738
2007,3,5,.0004731
2007,3,6,.0004724
2007,3,7,.0004714
2007,3,8,.0004717
2007,3,9,.0004724
2007,3,12,.0004717
2007,3,13,.0004721
2007,3,14,.0004714
2007,3,15,.000471
2007,3,16,.0004714
2007,3,19,.000471
2007,3,20,.000471
2007,3,21,.0004707
2007,3,22,.0004707
2007,3,23,.0004707
2007,3,26,.0004703
2007,3,27,.0004703
2007,3,28,.0004696
2007,3,29,.0004703
2007,3,30,.00047
2007,4,2,.0004696
2007,4,3,.0004686
2007,4,4,.0004679
2007,4,5,.0004664
2007,4,9,.0004643
2007,4,10,.000465
2007,4,11,.0004654
2007,4,12,.0004647
2007,4,13,.0004643
2007,4,16,.0004636
2007,4,17,.0004633
2007,4,18,.0004629
2007,4,19,.0004633
2007,4,20,.0004636
2007,4,23,.0004636
2007,4,24,.0004636
2007,4,25,.0004636
2007,4,26,.0004633
2007,4,27,.0004626
2007,4,30,.0004626
2007,5,2,.0004622
2007,5,3,.0004619
2007,5,4,.0004619
2007,5,7,.0004608
2007,5,8,.0004608
2007,5,9,.0004604
2007,5,10,.0004601
2007,5,11,.0004597
2007,5,14,.0004587
2007,5,15,.000458
2007,5,16,.0004573
2007,5,17,.0004565
2007,5,18,.0004565
2007,5,21,.0004558
2007,5,22,.0004551
2007,5,23,.0004548
2007,5,24,.0004551
2007,5,25,.0004544
2007,5,28,.0004534
2007,5,29,.0004534
2007,5,30,.0004527
2007,5,31,.0004519
2007,6,1,.0004509
2007,6,4,.0004505
2007,6,5,.0004498
2007,6,6,.0004491
2007,6,8,.0004445
2007,6,11,.0004441
2007,6,12,.0004438
2007,6,13,.0004431
2007,6,14,.0004427
2007,6,15,.0004427
2007,6,18,.0004417
2007,6,19,.0004413
2007,6,20,.000442
2007,6,21,.0004381
2007,6,22,.0004413
2007,6,25,.0004406
2007,6,26,.0004406
2007,6,27,.0004402
2007,6,28,.0004395
2007,6,29,.0004399
2007,7,2,.0004392
2007,7,3,.0004388
2007,7,4,.0004385
2007,7,5,.0004374
2007,7,6,.0004367
2007,7,10,.0004356
2007,7,11,.0004342
2007,7,12,.0004331
2007,7,13,.0004321
2007,7,16,.0004313
2007,7,17,.0004303
2007,7,18,.0004292
2007,7,19,.0004278
2007,7,20,.0004281
2007,7,23,.0004278
2007,7,24,.0004278
2007,7,25,.0004281
2007,7,26,.0004278
2007,7,27,.0004278
2007,7,30,.0004278
2007,7,31,.0004278
2007,8,1,.0004271
2007,8,2,.0004278
2007,8,3,.0004278
2007,8,6,.0004274
2007,8,7,.0004271
2007,8,8,.0004267
2007,8,9,.0004267
2007,8,10,.0004267
2007,8,13,.000426
2007,8,14,.000426
2007,8,15,.0004256
2007,8,16,.0004267
2007,8,17,.000426
2007,8,20,.000426
2007,8,21,.0004256
2007,8,22,.0004246
2007,8,23,.0004249
2007,8,24,.0004242
2007,8,27,.0004235
2007,8,28,.0004235
2007,8,29,.0004228
2007,8,30,.0004224
2007,8,31,.0004217
2007,9,3,.000421
2007,9,4,.000421
2007,9,5,.000421
2007,9,6,.0004192
2007,9,10,.0004189
2007,9,11,.0004185
2007,9,12,.0004181
2007,9,13,.0004181
2007,9,14,.0004181
2007,9,17,.0004185
2007,9,18,.0004178
2007,9,19,.0004174
2007,9,20,.0004178
2007,9,21,.0004174
2007,9,24,.0004174
2007,9,25,.0004171
2007,9,26,.0004171
2007,9,27,.0004174
2007,9,28,.0004171
2007,10,1,.0004171
2007,10,2,.0004167
2007,10,3,.0004164
2007,10,4,.0004167
2007,10,5,.0004174
2007,10,8,.0004167
2007,10,9,.0004164
2007,10,10,.000416
2007,10,11,.000416
2007,10,15,.000416
2007,10,16,.000416
2007,10,17,.0004164
2007,10,18,.0004185
2007,10,19,.0004189
2007,10,22,.0004185
2007,10,23,.0004185
2007,10,24,.0004185
2007,10,25,.0004185
2007,10,26,.0004185
2007,10,29,.0004185
2007,10,30,.0004189
2007,10,31,.0004192
2007,11,1,.0004185
2007,11,5,.0004185
2007,11,6,.0004185
2007,11,7,.0004192
2007,11,8,.0004192
2007,11,9,.0004192
2007,11,12,.0004189
2007,11,13,.0004189
2007,11,14,.0004192
2007,11,16,.0004192
2007,11,19,.0004196
2007,11,21,.0004192
2007,11,22,.0004189
2007,11,23,.0004192
2007,11,26,.0004192
2007,11,27,.0004192
2007,11,28,.0004189
2007,11,29,.0004192
2007,11,30,.0004189
2007,12,3,.0004189
2007,12,4,.0004189
2007,12,5,.0004192
2007,12,6,.0004192
2007,12,7,.0004192
2007,12,10,.0004192
2007,12,11,.0004189
2007,12,12,.0004189
2007,12,13,.0004192
2007,12,14,.0004189
2007,12,17,.0004189
2007,12,18,.0004189
2007,12,19,.0004192
2007,12,20,.0004196
2007,12,21,.0004192
2007,12,26,.0004199
2007,12,27,.0004199
2007,12,28,.0004185
2008,1,2,.0004192
2008,1,3,.0004185
2008,1,4,.0004189
2008,1,7,.0004181
2008,1,8,.0004185
2008,1,9,.0004185
2008,1,10,.0004185
2008,1,11,.0004192
2008,1,14,.0004199
2008,1,15,.0004192
2008,1,16,.0004192
2008,1,17,.0004192
2008,1,18,.0004185
2008,1,21,.0004192
2008,1,22,.0004189
2008,1,23,.0004189
2008,1,24,.0004181
2008,1,28,.0004185
2008,1,29,.0004178
2008,1,30,.0004185
2008,1,31,.0004185
2008,2,1,.0004185
2008,2,6,.0004192
2008,2,7,.0004189
2008,2,8,.0004189
2008,2,11,.0004189
2008,2,12,.0004192
2008,2,13,.0004189
2008,2,14,.0004189
2008,2,15,.0004192
2008,2,18,.0004189
2008,2,19,.0004189
2008,2,20,.0004185
2008,2,21,.0004185
2008,2,22,.0004185
2008,2,25,.0004189
2008,2,26,.0004189
2008,2,27,.0004189
2008,2,28,.0004181
2008,2,29,.0004185
2008,3,3,.0004181
2008,3,4,.0004189
2008,3,5,.0004192
2008,3,6,.0004185
2008,3,7,.0004185
2008,3,10,.0004192
2008,3,11,.0004189
2008,3,12,.0004192
2008,3,13,.0004196
2008,3,14,.0004203
2008,3,17,.0004203
2008,3,18,.0004199
2008,3,19,.0004206
2008,3,20,.0004203
2008,3,24,.0004206
2008,3,25,.0004217
2008,3,26,.0004214
2008,3,27,.0004217
2008,3,28,.0004221
2008,3,31,.0004231
2008,4,1,.0004231
2008,4,2,.0004231
2008,4,3,.0004235
2008,4,4,.0004256
2008,4,7,.0004264
2008,4,8,.0004274
2008,4,9,.0004285
2008,4,10,.0004285
2008,4,11,.0004285
2008,4,14,.0004292
2008,4,15,.0004303
2008,4,16,.0004313
2008,4,17,.000437
2008,4,18,.0004363
2008,4,22,.0004367
2008,4,23,.0004363
2008,4,24,.000436
2008,4,25,.000436
2008,4,28,.0004363
2008,4,29,.0004356
2008,4,30,.0004356
2008,5,2,.0004353
2008,5,5,.0004374
2008,5,6,.0004381
2008,5,7,.0004385
2008,5,8,.0004395
2008,5,9,.0004395
2008,5,12,.0004406
2008,5,13,.0004413
2008,5,14,.0004431
2008,5,15,.0004434
2008,5,16,.0004434
2008,5,19,.0004445
2008,5,20,.0004459
2008,5,21,.000447
2008,5,23,.0004484
2008,5,26,.0004491
2008,5,27,.0004502
2008,5,28,.0004498
2008,5,29,.0004502
2008,5,30,.0004512
2008,6,2,.0004523
2008,6,3,.0004534
2008,6,4,.0004544
2008,6,5,.0004534
2008,6,6,.0004534
2008,6,9,.0004537
2008,6,10,.0004541
2008,6,11,.0004548
2008,6,12,.0004548
2008,6,13,.0004558
2008,6,16,.0004555
2008,6,17,.0004558
2008,6,18,.0004558
2008,6,19,.0004562
2008,6,20,.0004565
2008,6,23,.0004565
2008,6,24,.0004569
2008,6,25,.0004569
2008,6,26,.0004576
2008,6,27,.0004583
2008,6,30,.0004583
2008,7,1,.000459
2008,7,2,.0004611
2008,7,3,.0004619
2008,7,4,.0004619
2008,7,7,.0004633
2008,7,8,.0004636
2008,7,10,.0004654
2008,7,11,.0004661
2008,7,14,.0004682
2008,7,15,.0004679
2008,7,16,.0004682
2008,7,17,.0004696
2008,7,18,.000471
2008,7,21,.0004728
2008,7,22,.0004735
2008,7,23,.0004749
2008,7,24,.0004795
2008,7,25,.0004798
2008,7,28,.0004798
2008,7,29,.0004798
2008,7,30,.0004798
2008,7,31,.0004798
2008,8,1,.0004802
2008,8,4,.0004816
2008,8,5,.0004823
2008,8,6,.0004834
2008,8,7,.0004841
2008,8,8,.0004841
2008,8,11,.0004851
2008,8,12,.0004855
2008,8,13,.0004862
2008,8,14,.0004869
2008,8,15,.0004872
2008,8,18,.0004886
2008,8,19,.0004897
2008,8,20,.0004904
2008,8,21,.0004914
2008,8,22,.0004918
2008,8,25,.0004928
2008,8,26,.0004935
2008,8,27,.0004939
2008,8,28,.0004946
2008,8,29,.0004949
2008,9,1,.0004953
2008,9,2,.0004963
2008,9,3,.0004977
2008,9,4,.0004998
2008,9,5,.0004998
2008,9,8,.0005019
2008,9,9,.000503
2008,9,10,.000504
2008,9,11,.0005068
2008,9,12,.0005068
2008,9,15,.0005072
2008,9,16,.0005072
2008,9,17,.0005079
2008,9,18,.0005072
2008,9,19,.0005068
2008,9,22,.0005068
2008,9,23,.0005086
2008,9,24,.0005082
2008,9,25,.0005072
2008,9,26,.0005072
2008,9,29,.0005068
2008,9,30,.0005075
2008,10,1,.0005075
2008,10,2,.0005072
2008,10,3,.0005072
2008,10,6,.00051
2008,10,7,.0005103
2008,10,8,.0005121
2008,10,9,.0005107
2008,10,10,.00051
2008,10,13,.000511
2008,10,14,.0005117
2008,10,15,.0005128
2008,10,16,.0005138
2008,10,17,.0005138
2008,10,20,.0005145
2008,10,21,.0005149
2008,10,22,.0005197
2008,10,23,.0005187
2008,10,24,.0005246
2008,10,27,.000518
2008,10,28,.0005152
2008,10,29,.0005124
2008,10,30,.0005096
2008,10,31,.0005093
2008,11,3,.0005082
2008,11,4,.0005082
2008,11,5,.0005082
2008,11,6,.0005086
2008,11,7,.0005072
2008,11,10,.0005072
2008,11,11,.0005075
2008,11,12,.0005075
2008,11,13,.0005082
2008,11,14,.0005054
2008,11,17,.0005026
2008,11,18,.0005019
2008,11,19,.0005023
2008,11,21,.0005009
2008,11,24,.000503
2008,11,25,.0005054
2008,11,26,.0005058
2008,11,27,.0005054
2008,11,28,.0005044
2008,12,1,.0005047
2008,12,2,.0005051
2008,12,3,.000504
2008,12,4,.0005037
2008,12,5,.0005026
2008,12,8,.0005005
2008,12,9,.0005005
2008,12,10,.0004995
2008,12,11,.0005019
2008,12,12,.0005019
2008,12,15,.0005016
2008,12,16,.0005019
2008,12,17,.0005005
2008,12,18,.0005002
2008,12,19,.0004998
2008,12,22,.0004995
2008,12,23,.0004995
2008,12,26,.0004984
2008,12,29,.0004981
2008,12,30,.0004995
2009,1,2,.000497
2009,1,5,.0004981
2009,1,6,.0004974
2009,1,7,.000497
2009,1,8,.0004949
2009,1,9,.0004925
2009,1,12,.0004918
2009,1,13,.00049
2009,1,14,.0004897
2009,1,15,.0004872
2009,1,16,.0004858
2009,1,19,.0004823
2009,1,20,.0004798
2009,1,21,.0004774
2009,1,22,.0004717
2009,1,23,.0004717
2009,1,26,.0004721
2009,1,27,.0004721
2009,1,28,.0004724
2009,1,29,.0004724
2009,1,30,.0004724
2009,2,2,.0004703
2009,2,3,.0004696
2009,2,4,.0004682
2009,2,5,.0004679
2009,2,6,.0004671
2009,2,9,.0004657
2009,2,10,.0004647
2009,2,11,.0004633
2009,2,12,.0004626
2009,2,13,.0004619
2009,2,16,.0004604
2009,2,17,.0004587
2009,2,18,.000458
2009,2,19,.0004565
2009,2,20,.0004562
2009,2,25,.0004544
2009,2,26,.0004512
2009,2,27,.0004491
2009,3,2,.0004473
2009,3,3,.0004466
2009,3,4,.0004449
2009,3,5,.000442
2009,3,6,.0004381
2009,3,9,.0004321
2009,3,10,.0004285
2009,3,11,.0004214
2009,3,12,.0004192
2009,3,13,.0004189
2009,3,16,.0004189
2009,3,17,.0004178
2009,3,18,.0004164
2009,3,19,.0004174
2009,3,20,.0004178
2009,3,23,.0004181
2009,3,24,.0004192
2009,3,25,.0004185
2009,3,26,.0004178
2009,3,27,.0004181
2009,3,30,.0004178
2009,3,31,.0004171
2009,4,1,.0004167
2009,4,2,.0004178
2009,4,3,.0004174
2009,4,6,.0004135
2009,4,7,.000411
2009,4,8,.0004085
2009,4,9,.0004067
2009,4,13,.0004035
2009,4,14,.000401
2009,4,15,.0003981
2009,4,16,.0003984
2009,4,17,.0003977
2009,4,20,.0003956
2009,4,22,.0003934
2009,4,23,.0003909
2009,4,24,.0003905
2009,4,27,.0003877
2009,4,28,.0003844
2009,4,29,.000383
2009,4,30,.0003826
2009,5,4,.0003823
2009,5,5,.0003815
2009,5,6,.0003808
2009,5,7,.0003797
2009,5,8,.0003794
2009,5,11,.0003783
2009,5,12,.0003776
2009,5,13,.0003776
2009,5,14,.0003765
2009,5,15,.0003765
2009,5,18,.0003747
2009,5,19,.0003743
2009,5,20,.0003732
2009,5,21,.0003736
2009,5,22,.0003725
2009,5,25,.0003714
2009,5,26,.00037
2009,5,27,.0003689
2009,5,28,.0003689
2009,5,29,.0003678
2009,6,1,.0003656
2009,6,2,.0003624
2009,6,3,.0003606
2009,6,4,.0003588
2009,6,5,.0003588
2009,6,8,.000358
2009,6,9,.0003588
2009,6,10,.0003566
2009,6,12,.0003449
2009,6,15,.0003446
2009,6,16,.0003439
2009,6,17,.0003442
2009,6,18,.0003435
2009,6,19,.0003431
2009,6,22,.0003428
2009,6,23,.000342
2009,6,24,.0003417
2009,6,25,.0003409
2009,6,26,.0003406
2009,6,29,.000342
2009,6,30,.0003424
2009,7,1,.0003424
2009,7,2,.000342
2009,7,3,.0003417
2009,7,6,.0003398
2009,7,7,.0003388
2009,7,8,.000338
2009,7,10,.0003369
2009,7,13,.0003366
2009,7,14,.0003347
2009,7,15,.0003333
2009,7,16,.0003326
2009,7,17,.0003318
2009,7,20,.0003311
2009,7,21,.0003296
2009,7,22,.0003285
2009,7,23,.0003282
2009,7,24,.0003282
2009,7,27,.0003282
2009,7,28,.0003289
2009,7,29,.0003282
2009,7,30,.0003285
2009,7,31,.0003282
2009,8,3,.0003289
2009,8,4,.0003282
2009,8,5,.0003282
2009,8,6,.0003282
2009,8,7,.0003289
2009,8,10,.0003285
2009,8,11,.0003282
2009,8,12,.0003282
2009,8,13,.0003274
2009,8,14,.0003274
2009,8,17,.0003271
2009,8,18,.0003271
2009,8,19,.0003271
2009,8,20,.0003274
2009,8,21,.0003278
2009,8,24,.0003274
2009,8,25,.0003274
2009,8,26,.0003274
2009,8,27,.0003274
2009,8,28,.0003274
2009,8,31,.0003271
2009,9,1,.0003271
2009,9,2,.0003274
2009,9,3,.0003282
2009,9,4,.0003285
2009,9,8,.0003285
2009,9,9,.0003285
2009,9,10,.0003285
2009,9,11,.0003289
2009,9,14,.0003289
2009,9,15,.0003289
2009,9,16,.0003289
2009,9,17,.0003293
2009,9,18,.0003293
2009,9,21,.00033
2009,9,22,.0003296
2009,9,23,.00033
2009,9,24,.00033
2009,9,25,.0003296
2009,9,28,.0003293
2009,9,29,.0003293
2009,9,30,.0003289
2009,10,1,.0003285
2009,10,2,.0003289
2009,10,5,.0003278
2009,10,6,.0003285
2009,10,7,.0003293
2009,10,8,.00033
2009,10,9,.0003293
2009,10,13,.0003293
2009,10,14,.0003285
2009,10,15,.0003289
2009,10,16,.0003285
2009,10,19,.0003289
2009,10,20,.0003293
2009,10,21,.0003293
2009,10,22,.0003282
2009,10,23,.0003285
2009,10,26,.0003289
2009,10,27,.0003289
2009,10,28,.0003285
2009,10,29,.0003285
2009,10,30,.0003285
2009,11,3,.0003285
2009,11,4,.0003289
2009,11,5,.0003289
2009,11,6,.0003289
2009,11,9,.0003289
2009,11,10,.0003289
2009,11,11,.0003289
2009,11,12,.0003293
2009,11,13,.0003289
2009,11,16,.0003293
2009,11,17,.0003293
2009,11,18,.0003285
2009,11,19,.0003285
2009,11,23,.0003289
2009,11,24,.0003289
2009,11,25,.0003285
2009,11,26,.0003293
2009,11,27,.0003293
2009,11,30,.0003293
2009,12,1,.0003289
2009,12,2,.0003289
2009,12,3,.0003293
2009,12,4,.0003293
2009,12,7,.0003293
2009,12,8,.0003289
2009,12,9,.0003293
2009,12,10,.0003285
2009,12,11,.0003289
2009,12,14,.0003289
2009,12,15,.0003293
2009,12,16,.0003293
2009,12,17,.0003289
2009,12,18,.0003289
2009,12,21,.0003293
2009,12,22,.0003285
2009,12,23,.0003289
2009,12,28,.0003285
2009,12,29,.0003293
2009,12,30,.0003285
2010,1,4,.0003289
2010,1,5,.0003296
2010,1,6,.0003289
2010,1,7,.0003285
2010,1,8,.0003285
2010,1,11,.0003293
2010,1,12,.0003296
2010,1,13,.0003293
2010,1,14,.0003296
2010,1,15,.0003296
2010,1,18,.00033
2010,1,19,.0003296
2010,1,20,.00033
2010,1,21,.0003296
2010,1,22,.0003296
2010,1,26,.0003296
2010,1,27,.0003304
2010,1,28,.0003285
2010,1,29,.0003289
2010,2,1,.0003289
2010,2,2,.0003289
2010,2,3,.0003293
2010,2,4,.0003293
2010,2,5,.0003293
2010,2,8,.0003293
2010,2,9,.0003296
2010,2,10,.00033
2010,2,11,.0003304
2010,2,12,.0003296
2010,2,17,.0003307
2010,2,18,.0003307
2010,2,19,.0003311
2010,2,22,.0003318
2010,2,23,.0003318
2010,2,24,.0003322
2010,2,25,.0003326
2010,2,26,.0003333
2010,3,1,.0003333
2010,3,2,.0003336
2010,3,3,.0003344
2010,3,4,.0003336
2010,3,5,.0003333
2010,3,8,.000334
2010,3,9,.000334
2010,3,10,.0003351
2010,3,11,.0003373
2010,3,12,.0003366
2010,3,15,.0003373
2010,3,16,.000338
2010,3,17,.0003358
2010,3,18,.0003293
2010,3,19,.0003293
2010,3,22,.0003293
2010,3,23,.0003293
2010,3,24,.0003293
2010,3,25,.0003296
2010,3,26,.00033
2010,3,29,.0003296
2010,3,30,.0003296
2010,3,31,.0003296
2010,4,1,.00033
2010,4,5,.0003318
2010,4,6,.0003329
2010,4,7,.0003344
2010,4,8,.0003355
2010,4,9,.0003362
2010,4,12,.000338
2010,4,13,.0003398
2010,4,14,.0003413
2010,4,15,.0003424
2010,4,16,.0003424
2010,4,19,.0003449
2010,4,20,.0003449
2010,4,22,.0003457
2010,4,23,.0003471
2010,4,26,.00035
2010,4,27,.0003504
2010,4,28,.0003522
2010,4,29,.0003555
2010,4,30,.0003555
2010,5,3,.0003569
2010,5,4,.0003584
2010,5,5,.0003584
2010,5,6,.0003588
2010,5,7,.0003591
2010,5,10,.0003609
2010,5,11,.000362
2010,5,12,.0003631
2010,5,13,.0003642
2010,5,14,.0003642
2010,5,17,.0003656
2010,5,18,.0003664
2010,5,19,.0003671
2010,5,20,.0003678
2010,5,21,.0003682
2010,5,24,.0003693
2010,5,25,.0003693
2010,5,26,.0003703
2010,5,27,.0003721
2010,5,28,.0003725
2010,5,31,.0003732
2010,6,1,.0003743
2010,6,2,.0003765
2010,6,4,.0003776
2010,6,7,.0003801
2010,6,8,.0003819
2010,6,9,.0003837
2010,6,10,.0003859
2010,6,11,.0003859
2010,6,14,.0003862
2010,6,15,.0003873
2010,6,16,.0003873
2010,6,17,.0003877
2010,6,18,.0003877
2010,6,21,.000388
